      Radius     |       Dichte       |       Masse
  1.0340E+00     |      0.8310942     |   3.3058E-01
  1.0350E+00     |      0.8307848     |   3.3147E-01
  1.0360E+00     |      0.8304753     |   3.3236E-01
  1.0370E+00     |      0.8301655     |   3.3325E-01
  1.0380E+00     |      0.8298555     |   3.3414E-01
  1.0390E+00     |      0.8295453     |   3.3504E-01
  1.0400E+00     |      0.8292348     |   3.3594E-01
  1.0410E+00     |      0.8289241     |   3.3683E-01
  1.0420E+00     |      0.8286132     |   3.3773E-01
  1.0430E+00     |      0.8283020     |   3.3863E-01
  1.0440E+00     |      0.8279906     |   3.3953E-01
  1.0450E+00     |      0.8276789     |   3.4044E-01
  1.0460E+00     |      0.8273671     |   3.4134E-01
  1.0470E+00     |      0.8270550     |   3.4225E-01
  1.0480E+00     |      0.8267427     |   3.4315E-01
  1.0490E+00     |      0.8264301     |   3.4406E-01
  1.0500E+00     |      0.8261173     |   3.4497E-01
  1.0510E+00     |      0.8258043     |   3.4589E-01
  1.0520E+00     |      0.8254911     |   3.4680E-01
  1.0530E+00     |      0.8251776     |   3.4771E-01
  1.0540E+00     |      0.8248639     |   3.4863E-01
  1.0550E+00     |      0.8245499     |   3.4954E-01
  1.0560E+00     |      0.8242358     |   3.5046E-01
  1.0570E+00     |      0.8239214     |   3.5138E-01
  1.0580E+00     |      0.8236068     |   3.5230E-01
  1.0590E+00     |      0.8232919     |   3.5323E-01
  1.0600E+00     |      0.8229768     |   3.5415E-01
  1.0610E+00     |      0.8226615     |   3.5508E-01
  1.0620E+00     |      0.8223460     |   3.5600E-01
  1.0630E+00     |      0.8220302     |   3.5693E-01
  1.0640E+00     |      0.8217142     |   3.5786E-01
  1.0650E+00     |      0.8213980     |   3.5879E-01
  1.0660E+00     |      0.8210816     |   3.5972E-01
  1.0670E+00     |      0.8207649     |   3.6066E-01
  1.0680E+00     |      0.8204480     |   3.6159E-01
  1.0690E+00     |      0.8201309     |   3.6253E-01
  1.0700E+00     |      0.8198135     |   3.6347E-01
  1.0710E+00     |      0.8194959     |   3.6441E-01
  1.0720E+00     |      0.8191781     |   3.6535E-01
  1.0730E+00     |      0.8188601     |   3.6629E-01
  1.0740E+00     |      0.8185418     |   3.6723E-01
  1.0750E+00     |      0.8182234     |   3.6818E-01
  1.0760E+00     |      0.8179046     |   3.6912E-01
  1.0770E+00     |      0.8175857     |   3.7007E-01
  1.0780E+00     |      0.8172666     |   3.7102E-01
  1.0790E+00     |      0.8169472     |   3.7197E-01
  1.0800E+00     |      0.8166276     |   3.7292E-01
  1.0810E+00     |      0.8163077     |   3.7388E-01
  1.0820E+00     |      0.8159877     |   3.7483E-01
  1.0830E+00     |      0.8156674     |   3.7579E-01
  1.0840E+00     |      0.8153469     |   3.7674E-01
  1.0850E+00     |      0.8150262     |   3.7770E-01
  1.0860E+00     |      0.8147052     |   3.7866E-01
  1.0870E+00     |      0.8143840     |   3.7962E-01
  1.0880E+00     |      0.8140626     |   3.8059E-01
  1.0890E+00     |      0.8137410     |   3.8155E-01
  1.0900E+00     |      0.8134192     |   3.8252E-01
  1.0910E+00     |      0.8130971     |   3.8348E-01
  1.0920E+00     |      0.8127748     |   3.8445E-01
  1.0930E+00     |      0.8124523     |   3.8542E-01
  1.0940E+00     |      0.8121295     |   3.8639E-01
  1.0950E+00     |      0.8118066     |   3.8737E-01
  1.0960E+00     |      0.8114834     |   3.8834E-01
  1.0970E+00     |      0.8111600     |   3.8932E-01
  1.0980E+00     |      0.8108364     |   3.9029E-01
  1.0990E+00     |      0.8105125     |   3.9127E-01
  1.1000E+00     |      0.8101885     |   3.9225E-01
  1.1010E+00     |      0.8098642     |   3.9323E-01
  1.1020E+00     |      0.8095397     |   3.9422E-01
  1.1030E+00     |      0.8092150     |   3.9520E-01
  1.1040E+00     |      0.8088900     |   3.9618E-01
  1.1050E+00     |      0.8085648     |   3.9717E-01
  1.1060E+00     |      0.8082395     |   3.9816E-01
  1.1070E+00     |      0.8079138     |   3.9915E-01
  1.1080E+00     |      0.8075880     |   4.0014E-01
  1.1090E+00     |      0.8072620     |   4.0113E-01
  1.1100E+00     |      0.8069357     |   4.0212E-01
  1.1110E+00     |      0.8066092     |   4.0312E-01
  1.1120E+00     |      0.8062825     |   4.0412E-01
  1.1130E+00     |      0.8059556     |   4.0511E-01
  1.1140E+00     |      0.8056285     |   4.0611E-01
  1.1150E+00     |      0.8053011     |   4.0711E-01
  1.1160E+00     |      0.8049735     |   4.0811E-01
  1.1170E+00     |      0.8046458     |   4.0912E-01
  1.1180E+00     |      0.8043177     |   4.1012E-01
  1.1190E+00     |      0.8039895     |   4.1113E-01
  1.1200E+00     |      0.8036611     |   4.1214E-01
  1.1210E+00     |      0.8033324     |   4.1314E-01
  1.1220E+00     |      0.8030035     |   4.1416E-01
  1.1230E+00     |      0.8026744     |   4.1517E-01
  1.1240E+00     |      0.8023451     |   4.1618E-01
  1.1250E+00     |      0.8020156     |   4.1719E-01
  1.1260E+00     |      0.8016859     |   4.1821E-01
  1.1270E+00     |      0.8013559     |   4.1923E-01
  1.1280E+00     |      0.8010257     |   4.2025E-01
  1.1290E+00     |      0.8006953     |   4.2127E-01
  1.1300E+00     |      0.8003647     |   4.2229E-01
  1.1310E+00     |      0.8000339     |   4.2331E-01
  1.1320E+00     |      0.7997029     |   4.2433E-01
  1.1330E+00     |      0.7993716     |   4.2536E-01
  1.1340E+00     |      0.7990402     |   4.2639E-01
  1.1350E+00     |      0.7987085     |   4.2741E-01
  1.1360E+00     |      0.7983766     |   4.2844E-01
  1.1370E+00     |      0.7980445     |   4.2947E-01
  1.1380E+00     |      0.7977122     |   4.3051E-01
  1.1390E+00     |      0.7973796     |   4.3154E-01
  1.1400E+00     |      0.7970469     |   4.3258E-01
  1.1410E+00     |      0.7967139     |   4.3361E-01
  1.1420E+00     |      0.7963808     |   4.3465E-01
  1.1430E+00     |      0.7960474     |   4.3569E-01
  1.1440E+00     |      0.7957138     |   4.3673E-01
  1.1450E+00     |      0.7953800     |   4.3777E-01
  1.1460E+00     |      0.7950459     |   4.3882E-01
  1.1470E+00     |      0.7947117     |   4.3986E-01
  1.1480E+00     |      0.7943773     |   4.4091E-01
  1.1490E+00     |      0.7940426     |   4.4195E-01
  1.1500E+00     |      0.7937077     |   4.4300E-01
  1.1510E+00     |      0.7933727     |   4.4405E-01
  1.1520E+00     |      0.7930374     |   4.4511E-01
  1.1530E+00     |      0.7927019     |   4.4616E-01
  1.1540E+00     |      0.7923662     |   4.4721E-01
  1.1550E+00     |      0.7920302     |   4.4827E-01
  1.1560E+00     |      0.7916941     |   4.4933E-01
  1.1570E+00     |      0.7913578     |   4.5038E-01
  1.1580E+00     |      0.7910212     |   4.5145E-01
  1.1590E+00     |      0.7906844     |   4.5251E-01
  1.1600E+00     |      0.7903475     |   4.5357E-01
  1.1610E+00     |      0.7900103     |   4.5463E-01
  1.1620E+00     |      0.7896729     |   4.5570E-01
  1.1630E+00     |      0.7893353     |   4.5677E-01
  1.1640E+00     |      0.7889975     |   4.5783E-01
  1.1650E+00     |      0.7886595     |   4.5890E-01
  1.1660E+00     |      0.7883213     |   4.5998E-01
  1.1670E+00     |      0.7879828     |   4.6105E-01
  1.1680E+00     |      0.7876442     |   4.6212E-01
  1.1690E+00     |      0.7873053     |   4.6320E-01
  1.1700E+00     |      0.7869663     |   4.6427E-01
  1.1710E+00     |      0.7866270     |   4.6535E-01
  1.1720E+00     |      0.7862876     |   4.6643E-01
  1.1730E+00     |      0.7859479     |   4.6751E-01
  1.1740E+00     |      0.7856080     |   4.6859E-01
  1.1750E+00     |      0.7852679     |   4.6968E-01
  1.1760E+00     |      0.7849276     |   4.7076E-01
  1.1770E+00     |      0.7845871     |   4.7185E-01
  1.1780E+00     |      0.7842464     |   4.7294E-01
  1.1790E+00     |      0.7839055     |   4.7402E-01
  1.1800E+00     |      0.7835644     |   4.7511E-01
  1.1810E+00     |      0.7832231     |   4.7621E-01
  1.1820E+00     |      0.7828815     |   4.7730E-01
  1.1830E+00     |      0.7825398     |   4.7839E-01
  1.1840E+00     |      0.7821979     |   4.7949E-01
  1.1850E+00     |      0.7818557     |   4.8059E-01
  1.1860E+00     |      0.7815134     |   4.8169E-01
  1.1870E+00     |      0.7811708     |   4.8279E-01
  1.1880E+00     |      0.7808281     |   4.8389E-01
  1.1890E+00     |      0.7804851     |   4.8499E-01
  1.1900E+00     |      0.7801420     |   4.8609E-01
  1.1910E+00     |      0.7797986     |   4.8720E-01
  1.1920E+00     |      0.7794550     |   4.8831E-01
  1.1930E+00     |      0.7791113     |   4.8941E-01
  1.1940E+00     |      0.7787673     |   4.9052E-01
  1.1950E+00     |      0.7784231     |   4.9163E-01
  1.1960E+00     |      0.7780787     |   4.9275E-01
  1.1970E+00     |      0.7777342     |   4.9386E-01
  1.1980E+00     |      0.7773894     |   4.9498E-01
  1.1990E+00     |      0.7770444     |   4.9609E-01
  1.2000E+00     |      0.7766992     |   4.9721E-01
  1.2010E+00     |      0.7763538     |   4.9833E-01
  1.2020E+00     |      0.7760082     |   4.9945E-01
  1.2030E+00     |      0.7756624     |   5.0057E-01
  1.2040E+00     |      0.7753165     |   5.0169E-01
  1.2050E+00     |      0.7749703     |   5.0282E-01
  1.2060E+00     |      0.7746239     |   5.0395E-01
  1.2070E+00     |      0.7742773     |   5.0507E-01
  1.2080E+00     |      0.7739305     |   5.0620E-01
  1.2090E+00     |      0.7735835     |   5.0733E-01
  1.2100E+00     |      0.7732363     |   5.0846E-01
  1.2110E+00     |      0.7728889     |   5.0960E-01
  1.2120E+00     |      0.7725414     |   5.1073E-01
  1.2130E+00     |      0.7721936     |   5.1186E-01
  1.2140E+00     |      0.7718456     |   5.1300E-01
  1.2150E+00     |      0.7714974     |   5.1414E-01
  1.2160E+00     |      0.7711490     |   5.1528E-01
  1.2170E+00     |      0.7708005     |   5.1642E-01
  1.2180E+00     |      0.7704517     |   5.1756E-01
  1.2190E+00     |      0.7701027     |   5.1871E-01
  1.2200E+00     |      0.7697535     |   5.1985E-01
  1.2210E+00     |      0.7694042     |   5.2100E-01
  1.2220E+00     |      0.7690546     |   5.2215E-01
  1.2230E+00     |      0.7687048     |   5.2329E-01
  1.2240E+00     |      0.7683549     |   5.2445E-01
  1.2250E+00     |      0.7680047     |   5.2560E-01
  1.2260E+00     |      0.7676544     |   5.2675E-01
  1.2270E+00     |      0.7673038     |   5.2790E-01
  1.2280E+00     |      0.7669531     |   5.2906E-01
  1.2290E+00     |      0.7666022     |   5.3022E-01
  1.2300E+00     |      0.7662510     |   5.3138E-01
  1.2310E+00     |      0.7658997     |   5.3254E-01
  1.2320E+00     |      0.7655482     |   5.3370E-01
  1.2330E+00     |      0.7651965     |   5.3486E-01
  1.2340E+00     |      0.7648445     |   5.3602E-01
  1.2350E+00     |      0.7644924     |   5.3719E-01
  1.2360E+00     |      0.7641401     |   5.3836E-01
  1.2370E+00     |      0.7637876     |   5.3952E-01
  1.2380E+00     |      0.7634350     |   5.4069E-01
  1.2390E+00     |      0.7630821     |   5.4186E-01
  1.2400E+00     |      0.7627290     |   5.4304E-01
  1.2410E+00     |      0.7623757     |   5.4421E-01
  1.2420E+00     |      0.7620223     |   5.4538E-01
  1.2430E+00     |      0.7616686     |   5.4656E-01
  1.2440E+00     |      0.7613148     |   5.4774E-01
  1.2450E+00     |      0.7609607     |   5.4892E-01
  1.2460E+00     |      0.7606065     |   5.5010E-01
  1.2470E+00     |      0.7602521     |   5.5128E-01
  1.2480E+00     |      0.7598975     |   5.5246E-01
  1.2490E+00     |      0.7595427     |   5.5365E-01
  1.2500E+00     |      0.7591877     |   5.5483E-01
  1.2510E+00     |      0.7588325     |   5.5602E-01
  1.2520E+00     |      0.7584771     |   5.5721E-01
  1.2530E+00     |      0.7581215     |   5.5840E-01
  1.2540E+00     |      0.7577658     |   5.5959E-01
  1.2550E+00     |      0.7574098     |   5.6078E-01
  1.2560E+00     |      0.7570537     |   5.6197E-01
  1.2570E+00     |      0.7566973     |   5.6317E-01
  1.2580E+00     |      0.7563408     |   5.6436E-01
  1.2590E+00     |      0.7559841     |   5.6556E-01
  1.2600E+00     |      0.7556272     |   5.6676E-01
  1.2610E+00     |      0.7552701     |   5.6796E-01
  1.2620E+00     |      0.7549129     |   5.6916E-01
  1.2630E+00     |      0.7545554     |   5.7037E-01
  1.2640E+00     |      0.7541977     |   5.7157E-01
  1.2650E+00     |      0.7538399     |   5.7278E-01
  1.2660E+00     |      0.7534819     |   5.7398E-01
  1.2670E+00     |      0.7531237     |   5.7519E-01
  1.2680E+00     |      0.7527653     |   5.7640E-01
  1.2690E+00     |      0.7524067     |   5.7761E-01
  1.2700E+00     |      0.7520479     |   5.7882E-01
  1.2710E+00     |      0.7516889     |   5.8004E-01
  1.2720E+00     |      0.7513298     |   5.8125E-01
  1.2730E+00     |      0.7509704     |   5.8247E-01
  1.2740E+00     |      0.7506109     |   5.8369E-01
  1.2750E+00     |      0.7502512     |   5.8491E-01
  1.2760E+00     |      0.7498913     |   5.8613E-01
  1.2770E+00     |      0.7495312     |   5.8735E-01
  1.2780E+00     |      0.7491709     |   5.8857E-01
  1.2790E+00     |      0.7488105     |   5.8979E-01
  1.2800E+00     |      0.7484499     |   5.9102E-01
  1.2810E+00     |      0.7480890     |   5.9225E-01
  1.2820E+00     |      0.7477280     |   5.9348E-01
  1.2830E+00     |      0.7473668     |   5.9471E-01
  1.2840E+00     |      0.7470055     |   5.9594E-01
  1.2850E+00     |      0.7466439     |   5.9717E-01
  1.2860E+00     |      0.7462822     |   5.9840E-01
  1.2870E+00     |      0.7459202     |   5.9964E-01
  1.2880E+00     |      0.7455581     |   6.0087E-01
  1.2890E+00     |      0.7451958     |   6.0211E-01
  1.2900E+00     |      0.7448333     |   6.0335E-01
  1.2910E+00     |      0.7444707     |   6.0459E-01
  1.2920E+00     |      0.7441078     |   6.0583E-01
  1.2930E+00     |      0.7437448     |   6.0707E-01
  1.2940E+00     |      0.7433816     |   6.0832E-01
  1.2950E+00     |      0.7430182     |   6.0956E-01
  1.2960E+00     |      0.7426547     |   6.1081E-01
  1.2970E+00     |      0.7422909     |   6.1206E-01
  1.2980E+00     |      0.7419270     |   6.1331E-01
  1.2990E+00     |      0.7415629     |   6.1456E-01
  1.3000E+00     |      0.7411986     |   6.1581E-01
  1.3010E+00     |      0.7408341     |   6.1706E-01
  1.3020E+00     |      0.7404694     |   6.1832E-01
  1.3030E+00     |      0.7401046     |   6.1957E-01
  1.3040E+00     |      0.7397396     |   6.2083E-01
  1.3050E+00     |      0.7393744     |   6.2209E-01
  1.3060E+00     |      0.7390090     |   6.2335E-01
  1.3070E+00     |      0.7386435     |   6.2461E-01
  1.3080E+00     |      0.7382777     |   6.2587E-01
  1.3090E+00     |      0.7379118     |   6.2714E-01
  1.3100E+00     |      0.7375457     |   6.2840E-01
  1.3110E+00     |      0.7371795     |   6.2967E-01
  1.3120E+00     |      0.7368130     |   6.3094E-01
  1.3130E+00     |      0.7364464     |   6.3220E-01
  1.3140E+00     |      0.7360796     |   6.3347E-01
  1.3150E+00     |      0.7357126     |   6.3475E-01
  1.3160E+00     |      0.7353454     |   6.3602E-01
  1.3170E+00     |      0.7349781     |   6.3729E-01
  1.3180E+00     |      0.7346106     |   6.3857E-01
  1.3190E+00     |      0.7342429     |   6.3985E-01
  1.3200E+00     |      0.7338750     |   6.4112E-01
  1.3210E+00     |      0.7335070     |   6.4240E-01
  1.3220E+00     |      0.7331388     |   6.4368E-01
  1.3230E+00     |      0.7327704     |   6.4497E-01
  1.3240E+00     |      0.7324018     |   6.4625E-01
  1.3250E+00     |      0.7320331     |   6.4753E-01
  1.3260E+00     |      0.7316641     |   6.4882E-01
  1.3270E+00     |      0.7312951     |   6.5011E-01
  1.3280E+00     |      0.7309258     |   6.5139E-01
  1.3290E+00     |      0.7305563     |   6.5268E-01
  1.3300E+00     |      0.7301867     |   6.5398E-01
  1.3310E+00     |      0.7298169     |   6.5527E-01
  1.3320E+00     |      0.7294470     |   6.5656E-01
  1.3330E+00     |      0.7290768     |   6.5786E-01
  1.3340E+00     |      0.7287065     |   6.5915E-01
  1.3350E+00     |      0.7283360     |   6.6045E-01
  1.3360E+00     |      0.7279653     |   6.6175E-01
  1.3370E+00     |      0.7275945     |   6.6305E-01
  1.3380E+00     |      0.7272235     |   6.6435E-01
  1.3390E+00     |      0.7268523     |   6.6565E-01
  1.3400E+00     |      0.7264810     |   6.6696E-01
  1.3410E+00     |      0.7261094     |   6.6826E-01
  1.3420E+00     |      0.7257377     |   6.6957E-01
  1.3430E+00     |      0.7253659     |   6.7087E-01
  1.3440E+00     |      0.7249938     |   6.7218E-01
  1.3450E+00     |      0.7246216     |   6.7349E-01
  1.3460E+00     |      0.7242492     |   6.7481E-01
  1.3470E+00     |      0.7238767     |   6.7612E-01
  1.3480E+00     |      0.7235040     |   6.7743E-01
  1.3490E+00     |      0.7231311     |   6.7875E-01
  1.3500E+00     |      0.7227580     |   6.8006E-01
  1.3510E+00     |      0.7223848     |   6.8138E-01
  1.3520E+00     |      0.7220114     |   6.8270E-01
  1.3530E+00     |      0.7216378     |   6.8402E-01
  1.3540E+00     |      0.7212641     |   6.8534E-01
  1.3550E+00     |      0.7208901     |   6.8667E-01
  1.3560E+00     |      0.7205161     |   6.8799E-01
  1.3570E+00     |      0.7201418     |   6.8932E-01
  1.3580E+00     |      0.7197674     |   6.9064E-01
  1.3590E+00     |      0.7193928     |   6.9197E-01
  1.3600E+00     |      0.7190181     |   6.9330E-01
  1.3610E+00     |      0.7186431     |   6.9463E-01
  1.3620E+00     |      0.7182680     |   6.9596E-01
  1.3630E+00     |      0.7178928     |   6.9730E-01
  1.3640E+00     |      0.7175174     |   6.9863E-01
  1.3650E+00     |      0.7171418     |   6.9997E-01
  1.3660E+00     |      0.7167660     |   7.0130E-01
  1.3670E+00     |      0.7163901     |   7.0264E-01
  1.3680E+00     |      0.7160140     |   7.0398E-01
  1.3690E+00     |      0.7156377     |   7.0532E-01
  1.3700E+00     |      0.7152613     |   7.0666E-01
  1.3710E+00     |      0.7148847     |   7.0801E-01
  1.3720E+00     |      0.7145080     |   7.0935E-01
  1.3730E+00     |      0.7141311     |   7.1069E-01
  1.3740E+00     |      0.7137540     |   7.1204E-01
  1.3750E+00     |      0.7133767     |   7.1339E-01
  1.3760E+00     |      0.7129993     |   7.1474E-01
  1.3770E+00     |      0.7126217     |   7.1609E-01
  1.3780E+00     |      0.7122440     |   7.1744E-01
  1.3790E+00     |      0.7118661     |   7.1879E-01
  1.3800E+00     |      0.7114880     |   7.2015E-01
  1.3810E+00     |      0.7111098     |   7.2150E-01
  1.3820E+00     |      0.7107314     |   7.2286E-01
  1.3830E+00     |      0.7103528     |   7.2422E-01
  1.3840E+00     |      0.7099741     |   7.2558E-01
  1.3850E+00     |      0.7095952     |   7.2694E-01
  1.3860E+00     |      0.7092162     |   7.2830E-01
  1.3870E+00     |      0.7088370     |   7.2966E-01
  1.3880E+00     |      0.7084576     |   7.3103E-01
  1.3890E+00     |      0.7080781     |   7.3239E-01
  1.3900E+00     |      0.7076984     |   7.3376E-01
  1.3910E+00     |      0.7073185     |   7.3513E-01
  1.3920E+00     |      0.7069385     |   7.3650E-01
  1.3930E+00     |      0.7065583     |   7.3787E-01
  1.3940E+00     |      0.7061780     |   7.3924E-01
  1.3950E+00     |      0.7057975     |   7.4061E-01
  1.3960E+00     |      0.7054169     |   7.4199E-01
  1.3970E+00     |      0.7050360     |   7.4336E-01
  1.3980E+00     |      0.7046551     |   7.4474E-01
  1.3990E+00     |      0.7042739     |   7.4612E-01
  1.4000E+00     |      0.7038926     |   7.4750E-01
  1.4010E+00     |      0.7035112     |   7.4888E-01
  1.4020E+00     |      0.7031296     |   7.5026E-01
  1.4030E+00     |      0.7027478     |   7.5164E-01
  1.4040E+00     |      0.7023659     |   7.5302E-01
  1.4050E+00     |      0.7019838     |   7.5441E-01
  1.4060E+00     |      0.7016015     |   7.5580E-01
  1.4070E+00     |      0.7012191     |   7.5718E-01
  1.4080E+00     |      0.7008366     |   7.5857E-01
  1.4090E+00     |      0.7004538     |   7.5996E-01
  1.4100E+00     |      0.7000710     |   7.6135E-01
  1.4110E+00     |      0.6996879     |   7.6275E-01
  1.4120E+00     |      0.6993047     |   7.6414E-01
  1.4130E+00     |      0.6989214     |   7.6553E-01
  1.4140E+00     |      0.6985379     |   7.6693E-01
  1.4150E+00     |      0.6981542     |   7.6833E-01
  1.4160E+00     |      0.6977704     |   7.6973E-01
  1.4170E+00     |      0.6973864     |   7.7113E-01
  1.4180E+00     |      0.6970023     |   7.7253E-01
  1.4190E+00     |      0.6966180     |   7.7393E-01
  1.4200E+00     |      0.6962336     |   7.7533E-01
  1.4210E+00     |      0.6958490     |   7.7674E-01
  1.4220E+00     |      0.6954643     |   7.7814E-01
  1.4230E+00     |      0.6950794     |   7.7955E-01
  1.4240E+00     |      0.6946943     |   7.8096E-01
  1.4250E+00     |      0.6943091     |   7.8237E-01
  1.4260E+00     |      0.6939238     |   7.8378E-01
  1.4270E+00     |      0.6935382     |   7.8519E-01
  1.4280E+00     |      0.6931526     |   7.8660E-01
  1.4290E+00     |      0.6927668     |   7.8802E-01
  1.4300E+00     |      0.6923808     |   7.8943E-01
  1.4310E+00     |      0.6919947     |   7.9085E-01
  1.4320E+00     |      0.6916084     |   7.9226E-01
  1.4330E+00     |      0.6912219     |   7.9368E-01
  1.4340E+00     |      0.6908354     |   7.9510E-01
  1.4350E+00     |      0.6904486     |   7.9652E-01
  1.4360E+00     |      0.6900618     |   7.9795E-01
  1.4370E+00     |      0.6896747     |   7.9937E-01
  1.4380E+00     |      0.6892875     |   8.0080E-01
  1.4390E+00     |      0.6889002     |   8.0222E-01
  1.4400E+00     |      0.6885127     |   8.0365E-01
  1.4410E+00     |      0.6881251     |   8.0508E-01
  1.4420E+00     |      0.6877373     |   8.0651E-01
  1.4430E+00     |      0.6873493     |   8.0794E-01
  1.4440E+00     |      0.6869613     |   8.0937E-01
  1.4450E+00     |      0.6865730     |   8.1080E-01
  1.4460E+00     |      0.6861846     |   8.1224E-01
  1.4470E+00     |      0.6857961     |   8.1367E-01
  1.4480E+00     |      0.6854074     |   8.1511E-01
  1.4490E+00     |      0.6850186     |   8.1655E-01
  1.4500E+00     |      0.6846296     |   8.1798E-01
  1.4510E+00     |      0.6842405     |   8.1942E-01
  1.4520E+00     |      0.6838512     |   8.2087E-01
  1.4530E+00     |      0.6834618     |   8.2231E-01
  1.4540E+00     |      0.6830722     |   8.2375E-01
  1.4550E+00     |      0.6826825     |   8.2520E-01
  1.4560E+00     |      0.6822926     |   8.2664E-01
  1.4570E+00     |      0.6819026     |   8.2809E-01
  1.4580E+00     |      0.6815125     |   8.2954E-01
  1.4590E+00     |      0.6811222     |   8.3099E-01
  1.4600E+00     |      0.6807317     |   8.3244E-01
  1.4610E+00     |      0.6803411     |   8.3389E-01
  1.4620E+00     |      0.6799504     |   8.3534E-01
  1.4630E+00     |      0.6795595     |   8.3679E-01
  1.4640E+00     |      0.6791685     |   8.3825E-01
  1.4650E+00     |      0.6787773     |   8.3971E-01
  1.4660E+00     |      0.6783860     |   8.4116E-01
  1.4670E+00     |      0.6779945     |   8.4262E-01
  1.4680E+00     |      0.6776029     |   8.4408E-01
  1.4690E+00     |      0.6772112     |   8.4554E-01
  1.4700E+00     |      0.6768193     |   8.4700E-01
  1.4710E+00     |      0.6764272     |   8.4847E-01
  1.4720E+00     |      0.6760350     |   8.4993E-01
  1.4730E+00     |      0.6756427     |   8.5140E-01
  1.4740E+00     |      0.6752502     |   8.5286E-01
  1.4750E+00     |      0.6748576     |   8.5433E-01
  1.4760E+00     |      0.6744649     |   8.5580E-01
  1.4770E+00     |      0.6740720     |   8.5727E-01
  1.4780E+00     |      0.6736789     |   8.5874E-01
  1.4790E+00     |      0.6732858     |   8.6021E-01
  1.4800E+00     |      0.6728924     |   8.6169E-01
  1.4810E+00     |      0.6724990     |   8.6316E-01
  1.4820E+00     |      0.6721054     |   8.6464E-01
  1.4830E+00     |      0.6717116     |   8.6611E-01
  1.4840E+00     |      0.6713177     |   8.6759E-01
  1.4850E+00     |      0.6709237     |   8.6907E-01
  1.4860E+00     |      0.6705295     |   8.7055E-01
  1.4870E+00     |      0.6701352     |   8.7203E-01
  1.4880E+00     |      0.6697408     |   8.7351E-01
  1.4890E+00     |      0.6693462     |   8.7500E-01
  1.4900E+00     |      0.6689515     |   8.7648E-01
  1.4910E+00     |      0.6685566     |   8.7797E-01
  1.4920E+00     |      0.6681616     |   8.7945E-01
  1.4930E+00     |      0.6677665     |   8.8094E-01
  1.4940E+00     |      0.6673712     |   8.8243E-01
  1.4950E+00     |      0.6669758     |   8.8392E-01
  1.4960E+00     |      0.6665802     |   8.8541E-01
  1.4970E+00     |      0.6661845     |   8.8691E-01
  1.4980E+00     |      0.6657887     |   8.8840E-01
  1.4990E+00     |      0.6653927     |   8.8989E-01
  1.5000E+00     |      0.6649966     |   8.9139E-01
  1.5010E+00     |      0.6646004     |   8.9289E-01
  1.5020E+00     |      0.6642040     |   8.9438E-01
  1.5030E+00     |      0.6638075     |   8.9588E-01
  1.5040E+00     |      0.6634108     |   8.9738E-01
  1.5050E+00     |      0.6630141     |   8.9888E-01
  1.5060E+00     |      0.6626171     |   9.0039E-01
  1.5070E+00     |      0.6622201     |   9.0189E-01
  1.5080E+00     |      0.6618229     |   9.0339E-01
  1.5090E+00     |      0.6614256     |   9.0490E-01
  1.5100E+00     |      0.6610281     |   9.0641E-01
  1.5110E+00     |      0.6606305     |   9.0791E-01
  1.5120E+00     |      0.6602328     |   9.0942E-01
  1.5130E+00     |      0.6598349     |   9.1093E-01
  1.5140E+00     |      0.6594369     |   9.1244E-01
  1.5150E+00     |      0.6590388     |   9.1396E-01
  1.5160E+00     |      0.6586405     |   9.1547E-01
  1.5170E+00     |      0.6582421     |   9.1698E-01
  1.5180E+00     |      0.6578436     |   9.1850E-01
  1.5190E+00     |      0.6574449     |   9.2002E-01
  1.5200E+00     |      0.6570461     |   9.2153E-01
  1.5210E+00     |      0.6566472     |   9.2305E-01
  1.5220E+00     |      0.6562481     |   9.2457E-01
  1.5230E+00     |      0.6558489     |   9.2609E-01
  1.5240E+00     |      0.6554496     |   9.2761E-01
  1.5250E+00     |      0.6550502     |   9.2914E-01
  1.5260E+00     |      0.6546506     |   9.3066E-01
  1.5270E+00     |      0.6542509     |   9.3219E-01
  1.5280E+00     |      0.6538510     |   9.3371E-01
  1.5290E+00     |      0.6534510     |   9.3524E-01
  1.5300E+00     |      0.6530509     |   9.3677E-01
  1.5310E+00     |      0.6526507     |   9.3830E-01
  1.5320E+00     |      0.6522503     |   9.3983E-01
  1.5330E+00     |      0.6518498     |   9.4136E-01
  1.5340E+00     |      0.6514492     |   9.4289E-01
  1.5350E+00     |      0.6510484     |   9.4442E-01
  1.5360E+00     |      0.6506475     |   9.4596E-01
  1.5370E+00     |      0.6502465     |   9.4749E-01
  1.5380E+00     |      0.6498454     |   9.4903E-01
  1.5390E+00     |      0.6494441     |   9.5057E-01
  1.5400E+00     |      0.6490427     |   9.5211E-01
  1.5410E+00     |      0.6486412     |   9.5365E-01
  1.5420E+00     |      0.6482395     |   9.5519E-01
  1.5430E+00     |      0.6478378     |   9.5673E-01
  1.5440E+00     |      0.6474359     |   9.5827E-01
  1.5450E+00     |      0.6470338     |   9.5982E-01
  1.5460E+00     |      0.6466317     |   9.6136E-01
  1.5470E+00     |      0.6462294     |   9.6291E-01
  1.5480E+00     |      0.6458270     |   9.6445E-01
  1.5490E+00     |      0.6454244     |   9.6600E-01
  1.5500E+00     |      0.6450218     |   9.6755E-01
