      Radius     |       Dichte
  1.6410E+00     |      0.6078834
  1.6420E+00     |      0.6074702
  1.6430E+00     |      0.6070569
  1.6440E+00     |      0.6066434
  1.6450E+00     |      0.6062299
  1.6460E+00     |      0.6058162
  1.6470E+00     |      0.6054025
  1.6480E+00     |      0.6049886
  1.6490E+00     |      0.6045747
  1.6500E+00     |      0.6041606
  1.6510E+00     |      0.6037465
  1.6520E+00     |      0.6033322
  1.6530E+00     |      0.6029178
  1.6540E+00     |      0.6025034
  1.6550E+00     |      0.6020888
  1.6560E+00     |      0.6016741
  1.6570E+00     |      0.6012594
  1.6580E+00     |      0.6008445
  1.6590E+00     |      0.6004295
  1.6600E+00     |      0.6000145
  1.6610E+00     |      0.5995993
  1.6620E+00     |      0.5991840
  1.6630E+00     |      0.5987686
  1.6640E+00     |      0.5983532
  1.6650E+00     |      0.5979376
  1.6660E+00     |      0.5975219
  1.6670E+00     |      0.5971062
  1.6680E+00     |      0.5966903
  1.6690E+00     |      0.5962744
  1.6700E+00     |      0.5958583
  1.6710E+00     |      0.5954421
  1.6720E+00     |      0.5950259
  1.6730E+00     |      0.5946095
  1.6740E+00     |      0.5941931
  1.6750E+00     |      0.5937765
  1.6760E+00     |      0.5933599
  1.6770E+00     |      0.5929432
  1.6780E+00     |      0.5925263
  1.6790E+00     |      0.5921094
  1.6800E+00     |      0.5916924
  1.6810E+00     |      0.5912753
  1.6820E+00     |      0.5908581
  1.6830E+00     |      0.5904407
  1.6840E+00     |      0.5900233
  1.6850E+00     |      0.5896058
  1.6860E+00     |      0.5891883
  1.6870E+00     |      0.5887706
  1.6880E+00     |      0.5883528
  1.6890E+00     |      0.5879349
  1.6900E+00     |      0.5875170
  1.6910E+00     |      0.5870989
  1.6920E+00     |      0.5866807
  1.6930E+00     |      0.5862625
  1.6940E+00     |      0.5858442
  1.6950E+00     |      0.5854257
  1.6960E+00     |      0.5850072
  1.6970E+00     |      0.5845886
  1.6980E+00     |      0.5841699
  1.6990E+00     |      0.5837511
  1.7000E+00     |      0.5833322
  1.7010E+00     |      0.5829133
  1.7020E+00     |      0.5824942
  1.7030E+00     |      0.5820751
  1.7040E+00     |      0.5816558
  1.7050E+00     |      0.5812365
  1.7060E+00     |      0.5808171
  1.7070E+00     |      0.5803975
  1.7080E+00     |      0.5799779
  1.7090E+00     |      0.5795583
  1.7100E+00     |      0.5791385
  1.7110E+00     |      0.5787186
  1.7120E+00     |      0.5782987
  1.7130E+00     |      0.5778786
  1.7140E+00     |      0.5774585
  1.7150E+00     |      0.5770383
  1.7160E+00     |      0.5766180
  1.7170E+00     |      0.5761976
  1.7180E+00     |      0.5757771
  1.7190E+00     |      0.5753566
  1.7200E+00     |      0.5749359
  1.7210E+00     |      0.5745152
  1.7220E+00     |      0.5740944
  1.7230E+00     |      0.5736735
  1.7240E+00     |      0.5732525
  1.7250E+00     |      0.5728314
  1.7260E+00     |      0.5724102
  1.7270E+00     |      0.5719890
  1.7280E+00     |      0.5715677
  1.7290E+00     |      0.5711463
  1.7300E+00     |      0.5707248
  1.7310E+00     |      0.5703032
  1.7320E+00     |      0.5698815
  1.7330E+00     |      0.5694598
  1.7340E+00     |      0.5690380
  1.7350E+00     |      0.5686160
  1.7360E+00     |      0.5681941
  1.7370E+00     |      0.5677720
  1.7380E+00     |      0.5673498
  1.7390E+00     |      0.5669276
  1.7400E+00     |      0.5665053
  1.7410E+00     |      0.5660829
  1.7420E+00     |      0.5656604
  1.7430E+00     |      0.5652378
  1.7440E+00     |      0.5648152
  1.7450E+00     |      0.5643925
  1.7460E+00     |      0.5639697
  1.7470E+00     |      0.5635468
  1.7480E+00     |      0.5631238
  1.7490E+00     |      0.5627008
  1.7500E+00     |      0.5622777
  1.7510E+00     |      0.5618545
  1.7520E+00     |      0.5614312
  1.7530E+00     |      0.5610079
  1.7540E+00     |      0.5605844
  1.7550E+00     |      0.5601609
  1.7560E+00     |      0.5597373
  1.7570E+00     |      0.5593137
  1.7580E+00     |      0.5588899
  1.7590E+00     |      0.5584661
  1.7600E+00     |      0.5580422
  1.7610E+00     |      0.5576183
  1.7620E+00     |      0.5571942
  1.7630E+00     |      0.5567701
  1.7640E+00     |      0.5563459
  1.7650E+00     |      0.5559216
  1.7660E+00     |      0.5554973
  1.7670E+00     |      0.5550729
  1.7680E+00     |      0.5546484
  1.7690E+00     |      0.5542238
  1.7700E+00     |      0.5537991
  1.7710E+00     |      0.5533744
  1.7720E+00     |      0.5529496
  1.7730E+00     |      0.5525248
  1.7740E+00     |      0.5520998
  1.7750E+00     |      0.5516748
  1.7760E+00     |      0.5512497
  1.7770E+00     |      0.5508246
  1.7780E+00     |      0.5503993
  1.7790E+00     |      0.5499740
  1.7800E+00     |      0.5495487
  1.7810E+00     |      0.5491232
  1.7820E+00     |      0.5486977
  1.7830E+00     |      0.5482721
  1.7840E+00     |      0.5478464
  1.7850E+00     |      0.5474207
  1.7860E+00     |      0.5469949
  1.7870E+00     |      0.5465690
  1.7880E+00     |      0.5461431
  1.7890E+00     |      0.5457171
  1.7900E+00     |      0.5452910
  1.7910E+00     |      0.5448649
  1.7920E+00     |      0.5444387
  1.7930E+00     |      0.5440124
  1.7940E+00     |      0.5435860
  1.7950E+00     |      0.5431596
  1.7960E+00     |      0.5427331
  1.7970E+00     |      0.5423065
  1.7980E+00     |      0.5418799
  1.7990E+00     |      0.5414532
  1.8000E+00     |      0.5410265
  1.8010E+00     |      0.5405996
  1.8020E+00     |      0.5401727
  1.8030E+00     |      0.5397458
  1.8040E+00     |      0.5393188
  1.8050E+00     |      0.5388917
  1.8060E+00     |      0.5384645
  1.8070E+00     |      0.5380373
  1.8080E+00     |      0.5376100
  1.8090E+00     |      0.5371826
  1.8100E+00     |      0.5367552
  1.8110E+00     |      0.5363277
  1.8120E+00     |      0.5359002
  1.8130E+00     |      0.5354726
  1.8140E+00     |      0.5350449
  1.8150E+00     |      0.5346172
  1.8160E+00     |      0.5341894
  1.8170E+00     |      0.5337615
  1.8180E+00     |      0.5333336
  1.8190E+00     |      0.5329056
  1.8200E+00     |      0.5324775
  1.8210E+00     |      0.5320494
  1.8220E+00     |      0.5316213
  1.8230E+00     |      0.5311930
  1.8240E+00     |      0.5307647
  1.8250E+00     |      0.5303364
  1.8260E+00     |      0.5299079
  1.8270E+00     |      0.5294795
  1.8280E+00     |      0.5290509
  1.8290E+00     |      0.5286223
  1.8300E+00     |      0.5281937
  1.8310E+00     |      0.5277649
  1.8320E+00     |      0.5273362
  1.8330E+00     |      0.5269073
  1.8340E+00     |      0.5264784
  1.8350E+00     |      0.5260495
  1.8360E+00     |      0.5256204
  1.8370E+00     |      0.5251914
  1.8380E+00     |      0.5247622
  1.8390E+00     |      0.5243330
  1.8400E+00     |      0.5239038
  1.8410E+00     |      0.5234745
  1.8420E+00     |      0.5230451
  1.8430E+00     |      0.5226157
  1.8440E+00     |      0.5221862
  1.8450E+00     |      0.5217567
  1.8460E+00     |      0.5213271
  1.8470E+00     |      0.5208975
  1.8480E+00     |      0.5204678
  1.8490E+00     |      0.5200380
  1.8500E+00     |      0.5196082
  1.8510E+00     |      0.5191784
  1.8520E+00     |      0.5187484
  1.8530E+00     |      0.5183185
  1.8540E+00     |      0.5178884
  1.8550E+00     |      0.5174584
  1.8560E+00     |      0.5170282
  1.8570E+00     |      0.5165980
  1.8580E+00     |      0.5161678
  1.8590E+00     |      0.5157375
  1.8600E+00     |      0.5153071
  1.8610E+00     |      0.5148767
  1.8620E+00     |      0.5144463
  1.8630E+00     |      0.5140158
  1.8640E+00     |      0.5135852
  1.8650E+00     |      0.5131546
  1.8660E+00     |      0.5127240
  1.8670E+00     |      0.5122932
  1.8680E+00     |      0.5118625
  1.8690E+00     |      0.5114317
  1.8700E+00     |      0.5110008
  1.8710E+00     |      0.5105699
  1.8720E+00     |      0.5101389
  1.8730E+00     |      0.5097079
  1.8740E+00     |      0.5092769
  1.8750E+00     |      0.5088458
  1.8760E+00     |      0.5084146
  1.8770E+00     |      0.5079834
  1.8780E+00     |      0.5075521
  1.8790E+00     |      0.5071208
  1.8800E+00     |      0.5066895
  1.8810E+00     |      0.5062581
  1.8820E+00     |      0.5058266
  1.8830E+00     |      0.5053951
  1.8840E+00     |      0.5049636
  1.8850E+00     |      0.5045320
  1.8860E+00     |      0.5041003
  1.8870E+00     |      0.5036687
  1.8880E+00     |      0.5032369
  1.8890E+00     |      0.5028052
  1.8900E+00     |      0.5023733
  1.8910E+00     |      0.5019415
  1.8920E+00     |      0.5015096
  1.8930E+00     |      0.5010776
  1.8940E+00     |      0.5006456
  1.8950E+00     |      0.5002136
  1.8960E+00     |      0.4997815
  1.8970E+00     |      0.4993493
  1.8980E+00     |      0.4989172
  1.8990E+00     |      0.4984849
  1.9000E+00     |      0.4980527
  1.9010E+00     |      0.4976204
  1.9020E+00     |      0.4971880
  1.9030E+00     |      0.4967556
  1.9040E+00     |      0.4963232
  1.9050E+00     |      0.4958907
  1.9060E+00     |      0.4954582
  1.9070E+00     |      0.4950256
  1.9080E+00     |      0.4945930
  1.9090E+00     |      0.4941604
  1.9100E+00     |      0.4937277
  1.9110E+00     |      0.4932950
  1.9120E+00     |      0.4928622
  1.9130E+00     |      0.4924294
  1.9140E+00     |      0.4919966
  1.9150E+00     |      0.4915637
  1.9160E+00     |      0.4911308
  1.9170E+00     |      0.4906978
  1.9180E+00     |      0.4902648
  1.9190E+00     |      0.4898318
  1.9200E+00     |      0.4893987
  1.9210E+00     |      0.4889656
  1.9220E+00     |      0.4885324
  1.9230E+00     |      0.4880992
  1.9240E+00     |      0.4876660
  1.9250E+00     |      0.4872327
  1.9260E+00     |      0.4867994
  1.9270E+00     |      0.4863661
  1.9280E+00     |      0.4859327
  1.9290E+00     |      0.4854993
  1.9300E+00     |      0.4850658
  1.9310E+00     |      0.4846323
  1.9320E+00     |      0.4841988
  1.9330E+00     |      0.4837653
  1.9340E+00     |      0.4833317
  1.9350E+00     |      0.4828980
  1.9360E+00     |      0.4824644
  1.9370E+00     |      0.4820307
  1.9380E+00     |      0.4815970
  1.9390E+00     |      0.4811632
  1.9400E+00     |      0.4807294
  1.9410E+00     |      0.4802956
  1.9420E+00     |      0.4798617
  1.9430E+00     |      0.4794278
  1.9440E+00     |      0.4789939
  1.9450E+00     |      0.4785599
  1.9460E+00     |      0.4781259
  1.9470E+00     |      0.4776919
  1.9480E+00     |      0.4772578
  1.9490E+00     |      0.4768237
  1.9500E+00     |      0.4763896
  1.9510E+00     |      0.4759554
  1.9520E+00     |      0.4755213
  1.9530E+00     |      0.4750870
  1.9540E+00     |      0.4746528
  1.9550E+00     |      0.4742185
  1.9560E+00     |      0.4737842
  1.9570E+00     |      0.4733499
  1.9580E+00     |      0.4729155
  1.9590E+00     |      0.4724811
  1.9600E+00     |      0.4720467
  1.9610E+00     |      0.4716122
  1.9620E+00     |      0.4711778
  1.9630E+00     |      0.4707433
  1.9640E+00     |      0.4703087
  1.9650E+00     |      0.4698741
  1.9660E+00     |      0.4694396
  1.9670E+00     |      0.4690049
  1.9680E+00     |      0.4685703
  1.9690E+00     |      0.4681356
  1.9700E+00     |      0.4677009
  1.9710E+00     |      0.4672662
  1.9720E+00     |      0.4668314
  1.9730E+00     |      0.4663967
  1.9740E+00     |      0.4659619
  1.9750E+00     |      0.4655270
  1.9760E+00     |      0.4650922
  1.9770E+00     |      0.4646573
  1.9780E+00     |      0.4642224
  1.9790E+00     |      0.4637875
  1.9800E+00     |      0.4633525
  1.9810E+00     |      0.4629175
  1.9820E+00     |      0.4624825
  1.9830E+00     |      0.4620475
  1.9840E+00     |      0.4616125
  1.9850E+00     |      0.4611774
  1.9860E+00     |      0.4607423
  1.9870E+00     |      0.4603072
  1.9880E+00     |      0.4598720
  1.9890E+00     |      0.4594369
  1.9900E+00     |      0.4590017
  1.9910E+00     |      0.4585665
  1.9920E+00     |      0.4581313
  1.9930E+00     |      0.4576960
  1.9940E+00     |      0.4572607
  1.9950E+00     |      0.4568255
  1.9960E+00     |      0.4563901
  1.9970E+00     |      0.4559548
  1.9980E+00     |      0.4555195
  1.9990E+00     |      0.4550841
  2.0000E+00     |      0.4546487
  2.0010E+00     |      0.4542133
  2.0020E+00     |      0.4537779
  2.0030E+00     |      0.4533424
  2.0040E+00     |      0.4529070
  2.0050E+00     |      0.4524715
  2.0060E+00     |      0.4520360
  2.0070E+00     |      0.4516005
  2.0080E+00     |      0.4511649
  2.0090E+00     |      0.4507294
  2.0100E+00     |      0.4502938
  2.0110E+00     |      0.4498582
  2.0120E+00     |      0.4494226
  2.0130E+00     |      0.4489870
  2.0140E+00     |      0.4485514
  2.0150E+00     |      0.4481157
  2.0160E+00     |      0.4476800
  2.0170E+00     |      0.4472444
  2.0180E+00     |      0.4468087
  2.0190E+00     |      0.4463730
  2.0200E+00     |      0.4459372
  2.0210E+00     |      0.4455015
  2.0220E+00     |      0.4450657
  2.0230E+00     |      0.4446300
  2.0240E+00     |      0.4441942
  2.0250E+00     |      0.4437584
  2.0260E+00     |      0.4433226
  2.0270E+00     |      0.4428867
  2.0280E+00     |      0.4424509
  2.0290E+00     |      0.4420150
  2.0300E+00     |      0.4415792
  2.0310E+00     |      0.4411433
  2.0320E+00     |      0.4407074
  2.0330E+00     |      0.4402715
  2.0340E+00     |      0.4398356
  2.0350E+00     |      0.4393997
  2.0360E+00     |      0.4389638
  2.0370E+00     |      0.4385278
  2.0380E+00     |      0.4380919
  2.0390E+00     |      0.4376559
  2.0400E+00     |      0.4372199
  2.0410E+00     |      0.4367839
  2.0420E+00     |      0.4363480
  2.0430E+00     |      0.4359119
  2.0440E+00     |      0.4354759
  2.0450E+00     |      0.4350399
  2.0460E+00     |      0.4346039
  2.0470E+00     |      0.4341679
  2.0480E+00     |      0.4337318
  2.0490E+00     |      0.4332958
  2.0500E+00     |      0.4328597
  2.0510E+00     |      0.4324236
  2.0520E+00     |      0.4319875
  2.0530E+00     |      0.4315515
  2.0540E+00     |      0.4311154
  2.0550E+00     |      0.4306793
  2.0560E+00     |      0.4302432
  2.0570E+00     |      0.4298071
  2.0580E+00     |      0.4293710
  2.0590E+00     |      0.4289348
  2.0600E+00     |      0.4284987
  2.0610E+00     |      0.4280626
  2.0620E+00     |      0.4276264
  2.0630E+00     |      0.4271903
  2.0640E+00     |      0.4267542
  2.0650E+00     |      0.4263180
  2.0660E+00     |      0.4258819
  2.0670E+00     |      0.4254457
  2.0680E+00     |      0.4250096
  2.0690E+00     |      0.4245734
  2.0700E+00     |      0.4241372
  2.0710E+00     |      0.4237011
  2.0720E+00     |      0.4232649
  2.0730E+00     |      0.4228287
  2.0740E+00     |      0.4223925
  2.0750E+00     |      0.4219564
  2.0760E+00     |      0.4215202
  2.0770E+00     |      0.4210840
  2.0780E+00     |      0.4206478
  2.0790E+00     |      0.4202117
  2.0800E+00     |      0.4197755
  2.0810E+00     |      0.4193393
  2.0820E+00     |      0.4189031
  2.0830E+00     |      0.4184669
  2.0840E+00     |      0.4180307
  2.0850E+00     |      0.4175946
  2.0860E+00     |      0.4171584
  2.0870E+00     |      0.4167222
  2.0880E+00     |      0.4162860
  2.0890E+00     |      0.4158499
  2.0900E+00     |      0.4154137
  2.0910E+00     |      0.4149775
  2.0920E+00     |      0.4145413
  2.0930E+00     |      0.4141052
  2.0940E+00     |      0.4136690
  2.0950E+00     |      0.4132328
  2.0960E+00     |      0.4127967
  2.0970E+00     |      0.4123605
  2.0980E+00     |      0.4119244
  2.0990E+00     |      0.4114882
  2.1000E+00     |      0.4110521
  2.1010E+00     |      0.4106159
  2.1020E+00     |      0.4101798
  2.1030E+00     |      0.4097437
  2.1040E+00     |      0.4093075
  2.1050E+00     |      0.4088714
  2.1060E+00     |      0.4084353
  2.1070E+00     |      0.4079992
  2.1080E+00     |      0.4075631
  2.1090E+00     |      0.4071270
  2.1100E+00     |      0.4066909
  2.1110E+00     |      0.4062548
  2.1120E+00     |      0.4058188
  2.1130E+00     |      0.4053827
  2.1140E+00     |      0.4049466
  2.1150E+00     |      0.4045106
  2.1160E+00     |      0.4040745
  2.1170E+00     |      0.4036385
  2.1180E+00     |      0.4032025
  2.1190E+00     |      0.4027664
  2.1200E+00     |      0.4023304
  2.1210E+00     |      0.4018944
  2.1220E+00     |      0.4014584
  2.1230E+00     |      0.4010224
  2.1240E+00     |      0.4005865
  2.1250E+00     |      0.4001505
  2.1260E+00     |      0.3997145
  2.1270E+00     |      0.3992786
  2.1280E+00     |      0.3988427
  2.1290E+00     |      0.3984067
  2.1300E+00     |      0.3979708
  2.1310E+00     |      0.3975349
  2.1320E+00     |      0.3970990
  2.1330E+00     |      0.3966631
  2.1340E+00     |      0.3962273
  2.1350E+00     |      0.3957914
  2.1360E+00     |      0.3953556
  2.1370E+00     |      0.3949198
  2.1380E+00     |      0.3944839
  2.1390E+00     |      0.3940481
  2.1400E+00     |      0.3936124
  2.1410E+00     |      0.3931766
  2.1420E+00     |      0.3927408
  2.1430E+00     |      0.3923051
  2.1440E+00     |      0.3918693
  2.1450E+00     |      0.3914336
  2.1460E+00     |      0.3909979
  2.1470E+00     |      0.3905622
  2.1480E+00     |      0.3901266
  2.1490E+00     |      0.3896909
  2.1500E+00     |      0.3892553
  2.1510E+00     |      0.3888196
  2.1520E+00     |      0.3883840
  2.1530E+00     |      0.3879484
  2.1540E+00     |      0.3875128
  2.1550E+00     |      0.3870773
  2.1560E+00     |      0.3866417
  2.1570E+00     |      0.3862062
  2.1580E+00     |      0.3857707
  2.1590E+00     |      0.3853352
  2.1600E+00     |      0.3848998
  2.1610E+00     |      0.3844643
  2.1620E+00     |      0.3840289
  2.1630E+00     |      0.3835934
  2.1640E+00     |      0.3831580
  2.1650E+00     |      0.3827227
  2.1660E+00     |      0.3822873
  2.1670E+00     |      0.3818520
  2.1680E+00     |      0.3814167
  2.1690E+00     |      0.3809814
  2.1700E+00     |      0.3805461
  2.1710E+00     |      0.3801108
  2.1720E+00     |      0.3796756
  2.1730E+00     |      0.3792404
  2.1740E+00     |      0.3788052
  2.1750E+00     |      0.3783700
  2.1760E+00     |      0.3779349
  2.1770E+00     |      0.3774997
  2.1780E+00     |      0.3770646
  2.1790E+00     |      0.3766295
  2.1800E+00     |      0.3761945
  2.1810E+00     |      0.3757594
  2.1820E+00     |      0.3753244
  2.1830E+00     |      0.3748894
  2.1840E+00     |      0.3744545
  2.1850E+00     |      0.3740195
  2.1860E+00     |      0.3735846
  2.1870E+00     |      0.3731497
  2.1880E+00     |      0.3727148
  2.1890E+00     |      0.3722800
  2.1900E+00     |      0.3718452
  2.1910E+00     |      0.3714104
  2.1920E+00     |      0.3709756
  2.1930E+00     |      0.3705408
  2.1940E+00     |      0.3701061
  2.1950E+00     |      0.3696714
  2.1960E+00     |      0.3692368
  2.1970E+00     |      0.3688021
  2.1980E+00     |      0.3683675
  2.1990E+00     |      0.3679329
  2.2000E+00     |      0.3674984
  2.2010E+00     |      0.3670638
  2.2020E+00     |      0.3666293
  2.2030E+00     |      0.3661949
  2.2040E+00     |      0.3657604
  2.2050E+00     |      0.3653260
  2.2060E+00     |      0.3648916
  2.2070E+00     |      0.3644572
  2.2080E+00     |      0.3640229
  2.2090E+00     |      0.3635886
  2.2100E+00     |      0.3631543
  2.2110E+00     |      0.3627201
  2.2120E+00     |      0.3622859
  2.2130E+00     |      0.3618517
  2.2140E+00     |      0.3614175
  2.2150E+00     |      0.3609834
  2.2160E+00     |      0.3605493
  2.2170E+00     |      0.3601153
  2.2180E+00     |      0.3596812
  2.2190E+00     |      0.3592472
  2.2200E+00     |      0.3588133
  2.2210E+00     |      0.3583793
  2.2220E+00     |      0.3579454
  2.2230E+00     |      0.3575116
  2.2240E+00     |      0.3570777
  2.2250E+00     |      0.3566439
  2.2260E+00     |      0.3562102
  2.2270E+00     |      0.3557764
  2.2280E+00     |      0.3553427
  2.2290E+00     |      0.3549091
  2.2300E+00     |      0.3544754
  2.2310E+00     |      0.3540418
  2.2320E+00     |      0.3536083
  2.2330E+00     |      0.3531747
  2.2340E+00     |      0.3527413
  2.2350E+00     |      0.3523078
  2.2360E+00     |      0.3518744
  2.2370E+00     |      0.3514410
  2.2380E+00     |      0.3510076
  2.2390E+00     |      0.3505743
  2.2400E+00     |      0.3501410
  2.2410E+00     |      0.3497078
  2.2420E+00     |      0.3492746
  2.2430E+00     |      0.3488414
  2.2440E+00     |      0.3484083
  2.2450E+00     |      0.3479752
  2.2460E+00     |      0.3475421
  2.2470E+00     |      0.3471091
  2.2480E+00     |      0.3466762
  2.2490E+00     |      0.3462432
  2.2500E+00     |      0.3458103
  2.2510E+00     |      0.3453774
  2.2520E+00     |      0.3449446
  2.2530E+00     |      0.3445118
  2.2540E+00     |      0.3440791
  2.2550E+00     |      0.3436464
  2.2560E+00     |      0.3432137
  2.2570E+00     |      0.3427811
  2.2580E+00     |      0.3423485
  2.2590E+00     |      0.3419160
  2.2600E+00     |      0.3414835
  2.2610E+00     |      0.3410510
  2.2620E+00     |      0.3406186
  2.2630E+00     |      0.3401862
  2.2640E+00     |      0.3397539
  2.2650E+00     |      0.3393216
  2.2660E+00     |      0.3388893
  2.2670E+00     |      0.3384571
  2.2680E+00     |      0.3380250
  2.2690E+00     |      0.3375929
  2.2700E+00     |      0.3371608
  2.2710E+00     |      0.3367287
  2.2720E+00     |      0.3362967
  2.2730E+00     |      0.3358648
  2.2740E+00     |      0.3354329
  2.2750E+00     |      0.3350010
  2.2760E+00     |      0.3345692
  2.2770E+00     |      0.3341375
  2.2780E+00     |      0.3337057
  2.2790E+00     |      0.3332740
  2.2800E+00     |      0.3328424
  2.2810E+00     |      0.3324108
  2.2820E+00     |      0.3319793
  2.2830E+00     |      0.3315478
  2.2840E+00     |      0.3311163
  2.2850E+00     |      0.3306849
  2.2860E+00     |      0.3302536
  2.2870E+00     |      0.3298223
  2.2880E+00     |      0.3293910
  2.2890E+00     |      0.3289598
  2.2900E+00     |      0.3285286
  2.2910E+00     |      0.3280975
  2.2920E+00     |      0.3276664
  2.2930E+00     |      0.3272354
  2.2940E+00     |      0.3268045
  2.2950E+00     |      0.3263735
  2.2960E+00     |      0.3259427
  2.2970E+00     |      0.3255118
  2.2980E+00     |      0.3250811
  2.2990E+00     |      0.3246503
  2.3000E+00     |      0.3242197
  2.3010E+00     |      0.3237890
  2.3020E+00     |      0.3233585
  2.3030E+00     |      0.3229279
  2.3040E+00     |      0.3224975
  2.3050E+00     |      0.3220670
  2.3060E+00     |      0.3216367
  2.3070E+00     |      0.3212063
  2.3080E+00     |      0.3207761
  2.3090E+00     |      0.3203459
  2.3100E+00     |      0.3199157
  2.3110E+00     |      0.3194856
  2.3120E+00     |      0.3190555
  2.3130E+00     |      0.3186255
  2.3140E+00     |      0.3181956
  2.3150E+00     |      0.3177657
  2.3160E+00     |      0.3173358
  2.3170E+00     |      0.3169060
  2.3180E+00     |      0.3164763
  2.3190E+00     |      0.3160466
  2.3200E+00     |      0.3156170
  2.3210E+00     |      0.3151874
  2.3220E+00     |      0.3147579
  2.3230E+00     |      0.3143284
  2.3240E+00     |      0.3138990
  2.3250E+00     |      0.3134697
  2.3260E+00     |      0.3130404
  2.3270E+00     |      0.3126112
  2.3280E+00     |      0.3121820
  2.3290E+00     |      0.3117528
  2.3300E+00     |      0.3113238
  2.3310E+00     |      0.3108948
  2.3320E+00     |      0.3104658
  2.3330E+00     |      0.3100369
  2.3340E+00     |      0.3096081
  2.3350E+00     |      0.3091793
  2.3360E+00     |      0.3087506
  2.3370E+00     |      0.3083219
  2.3380E+00     |      0.3078933
  2.3390E+00     |      0.3074647
  2.3400E+00     |      0.3070362
  2.3410E+00     |      0.3066078
  2.3420E+00     |      0.3061794
  2.3430E+00     |      0.3057511
  2.3440E+00     |      0.3053229
  2.3450E+00     |      0.3048947
  2.3460E+00     |      0.3044665
  2.3470E+00     |      0.3040385
  2.3480E+00     |      0.3036105
  2.3490E+00     |      0.3031825
  2.3500E+00     |      0.3027546
  2.3510E+00     |      0.3023268
  2.3520E+00     |      0.3018990
  2.3530E+00     |      0.3014713
  2.3540E+00     |      0.3010437
  2.3550E+00     |      0.3006161
  2.3560E+00     |      0.3001886
  2.3570E+00     |      0.2997611
  2.3580E+00     |      0.2993337
  2.3590E+00     |      0.2989064
  2.3600E+00     |      0.2984791
  2.3610E+00     |      0.2980519
  2.3620E+00     |      0.2976248
  2.3630E+00     |      0.2971977
  2.3640E+00     |      0.2967707
  2.3650E+00     |      0.2963438
  2.3660E+00     |      0.2959169
  2.3670E+00     |      0.2954901
  2.3680E+00     |      0.2950633
  2.3690E+00     |      0.2946366
  2.3700E+00     |      0.2942100
  2.3710E+00     |      0.2937835
  2.3720E+00     |      0.2933570
  2.3730E+00     |      0.2929306
  2.3740E+00     |      0.2925042
  2.3750E+00     |      0.2920779
  2.3760E+00     |      0.2916517
  2.3770E+00     |      0.2912255
  2.3780E+00     |      0.2907994
  2.3790E+00     |      0.2903734
  2.3800E+00     |      0.2899475
  2.3810E+00     |      0.2895216
  2.3820E+00     |      0.2890958
  2.3830E+00     |      0.2886700
  2.3840E+00     |      0.2882443
  2.3850E+00     |      0.2878187
  2.3860E+00     |      0.2873932
  2.3870E+00     |      0.2869677
  2.3880E+00     |      0.2865423
  2.3890E+00     |      0.2861170
  2.3900E+00     |      0.2856917
  2.3910E+00     |      0.2852665
  2.3920E+00     |      0.2848414
  2.3930E+00     |      0.2844164
  2.3940E+00     |      0.2839914
  2.3950E+00     |      0.2835665
  2.3960E+00     |      0.2831416
  2.3970E+00     |      0.2827169
  2.3980E+00     |      0.2822922
  2.3990E+00     |      0.2818675
  2.4000E+00     |      0.2814430
  2.4010E+00     |      0.2810185
  2.4020E+00     |      0.2805941
  2.4030E+00     |      0.2801698
  2.4040E+00     |      0.2797455
  2.4050E+00     |      0.2793213
  2.4060E+00     |      0.2788972
  2.4070E+00     |      0.2784732
  2.4080E+00     |      0.2780492
  2.4090E+00     |      0.2776253
  2.4100E+00     |      0.2772015
  2.4110E+00     |      0.2767777
  2.4120E+00     |      0.2763541
  2.4130E+00     |      0.2759305
  2.4140E+00     |      0.2755070
  2.4150E+00     |      0.2750835
  2.4160E+00     |      0.2746602
  2.4170E+00     |      0.2742369
  2.4180E+00     |      0.2738136
  2.4190E+00     |      0.2733905
  2.4200E+00     |      0.2729674
  2.4210E+00     |      0.2725445
  2.4220E+00     |      0.2721215
  2.4230E+00     |      0.2716987
  2.4240E+00     |      0.2712760
  2.4250E+00     |      0.2708533
  2.4260E+00     |      0.2704307
  2.4270E+00     |      0.2700081
  2.4280E+00     |      0.2695857
  2.4290E+00     |      0.2691633
  2.4300E+00     |      0.2687411
  2.4310E+00     |      0.2683188
  2.4320E+00     |      0.2678967
  2.4330E+00     |      0.2674747
  2.4340E+00     |      0.2670527
  2.4350E+00     |      0.2666308
  2.4360E+00     |      0.2662090
  2.4370E+00     |      0.2657873
  2.4380E+00     |      0.2653656
  2.4390E+00     |      0.2649440
  2.4400E+00     |      0.2645225
  2.4410E+00     |      0.2641011
  2.4420E+00     |      0.2636798
  2.4430E+00     |      0.2632586
  2.4440E+00     |      0.2628374
  2.4450E+00     |      0.2624163
  2.4460E+00     |      0.2619953
  2.4470E+00     |      0.2615744
  2.4480E+00     |      0.2611535
  2.4490E+00     |      0.2607328
  2.4500E+00     |      0.2603121
  2.4510E+00     |      0.2598915
  2.4520E+00     |      0.2594710
  2.4530E+00     |      0.2590506
  2.4540E+00     |      0.2586303
  2.4550E+00     |      0.2582100
  2.4560E+00     |      0.2577898
  2.4570E+00     |      0.2573698
  2.4580E+00     |      0.2569498
  2.4590E+00     |      0.2565298
  2.4600E+00     |      0.2561100
  2.4610E+00     |      0.2556903
  2.4620E+00     |      0.2552706
