      Radius     |       Dichte
  1.9150E-01     |      0.9938992
  1.9160E-01     |      0.9938928
  1.9170E-01     |      0.9938864
  1.9180E-01     |      0.9938801
  1.9190E-01     |      0.9938737
  1.9200E-01     |      0.9938673
  1.9210E-01     |      0.9938609
  1.9220E-01     |      0.9938546
  1.9230E-01     |      0.9938482
  1.9240E-01     |      0.9938418
  1.9250E-01     |      0.9938354
  1.9260E-01     |      0.9938290
  1.9270E-01     |      0.9938226
  1.9280E-01     |      0.9938162
  1.9290E-01     |      0.9938098
  1.9300E-01     |      0.9938034
  1.9310E-01     |      0.9937970
  1.9320E-01     |      0.9937906
  1.9330E-01     |      0.9937841
  1.9340E-01     |      0.9937777
  1.9350E-01     |      0.9937713
  1.9360E-01     |      0.9937649
  1.9370E-01     |      0.9937584
  1.9380E-01     |      0.9937520
  1.9390E-01     |      0.9937456
  1.9400E-01     |      0.9937391
  1.9410E-01     |      0.9937327
  1.9420E-01     |      0.9937262
  1.9430E-01     |      0.9937198
  1.9440E-01     |      0.9937133
  1.9450E-01     |      0.9937069
  1.9460E-01     |      0.9937004
  1.9470E-01     |      0.9936939
  1.9480E-01     |      0.9936875
  1.9490E-01     |      0.9936810
  1.9500E-01     |      0.9936745
  1.9510E-01     |      0.9936681
  1.9520E-01     |      0.9936616
  1.9530E-01     |      0.9936551
  1.9540E-01     |      0.9936486
  1.9550E-01     |      0.9936421
  1.9560E-01     |      0.9936356
  1.9570E-01     |      0.9936291
  1.9580E-01     |      0.9936226
  1.9590E-01     |      0.9936161
  1.9600E-01     |      0.9936096
  1.9610E-01     |      0.9936031
  1.9620E-01     |      0.9935966
  1.9630E-01     |      0.9935901
  1.9640E-01     |      0.9935836
  1.9650E-01     |      0.9935770
  1.9660E-01     |      0.9935705
  1.9670E-01     |      0.9935640
  1.9680E-01     |      0.9935574
  1.9690E-01     |      0.9935509
  1.9700E-01     |      0.9935444
  1.9710E-01     |      0.9935378
  1.9720E-01     |      0.9935313
  1.9730E-01     |      0.9935247
  1.9740E-01     |      0.9935182
  1.9750E-01     |      0.9935116
  1.9760E-01     |      0.9935051
  1.9770E-01     |      0.9934985
  1.9780E-01     |      0.9934919
  1.9790E-01     |      0.9934854
  1.9800E-01     |      0.9934788
  1.9810E-01     |      0.9934722
  1.9820E-01     |      0.9934656
  1.9830E-01     |      0.9934591
  1.9840E-01     |      0.9934525
  1.9850E-01     |      0.9934459
  1.9860E-01     |      0.9934393
  1.9870E-01     |      0.9934327
  1.9880E-01     |      0.9934261
  1.9890E-01     |      0.9934195
  1.9900E-01     |      0.9934129
  1.9910E-01     |      0.9934063
  1.9920E-01     |      0.9933997
  1.9930E-01     |      0.9933931
  1.9940E-01     |      0.9933864
  1.9950E-01     |      0.9933798
  1.9960E-01     |      0.9933732
  1.9970E-01     |      0.9933666
  1.9980E-01     |      0.9933599
  1.9990E-01     |      0.9933533
  2.0000E-01     |      0.9933467
  2.0010E-01     |      0.9933400
  2.0020E-01     |      0.9933334
  2.0030E-01     |      0.9933267
  2.0040E-01     |      0.9933201
  2.0050E-01     |      0.9933134
  2.0060E-01     |      0.9933068
  2.0070E-01     |      0.9933001
  2.0080E-01     |      0.9932934
  2.0090E-01     |      0.9932868
  2.0100E-01     |      0.9932801
  2.0110E-01     |      0.9932734
  2.0120E-01     |      0.9932667
  2.0130E-01     |      0.9932601
  2.0140E-01     |      0.9932534
  2.0150E-01     |      0.9932467
  2.0160E-01     |      0.9932400
  2.0170E-01     |      0.9932333
  2.0180E-01     |      0.9932266
  2.0190E-01     |      0.9932199
  2.0200E-01     |      0.9932132
  2.0210E-01     |      0.9932065
  2.0220E-01     |      0.9931998
  2.0230E-01     |      0.9931931
  2.0240E-01     |      0.9931863
  2.0250E-01     |      0.9931796
  2.0260E-01     |      0.9931729
  2.0270E-01     |      0.9931662
  2.0280E-01     |      0.9931594
  2.0290E-01     |      0.9931527
  2.0300E-01     |      0.9931460
  2.0310E-01     |      0.9931392
  2.0320E-01     |      0.9931325
  2.0330E-01     |      0.9931257
  2.0340E-01     |      0.9931190
  2.0350E-01     |      0.9931122
  2.0360E-01     |      0.9931055
  2.0370E-01     |      0.9930987
  2.0380E-01     |      0.9930920
  2.0390E-01     |      0.9930852
  2.0400E-01     |      0.9930784
  2.0410E-01     |      0.9930716
  2.0420E-01     |      0.9930649
  2.0430E-01     |      0.9930581
  2.0440E-01     |      0.9930513
  2.0450E-01     |      0.9930445
  2.0460E-01     |      0.9930377
  2.0470E-01     |      0.9930309
  2.0480E-01     |      0.9930241
  2.0490E-01     |      0.9930173
  2.0500E-01     |      0.9930105
  2.0510E-01     |      0.9930037
  2.0520E-01     |      0.9929969
  2.0530E-01     |      0.9929901
  2.0540E-01     |      0.9929833
  2.0550E-01     |      0.9929765
  2.0560E-01     |      0.9929696
  2.0570E-01     |      0.9929628
  2.0580E-01     |      0.9929560
  2.0590E-01     |      0.9929492
  2.0600E-01     |      0.9929423
  2.0610E-01     |      0.9929355
  2.0620E-01     |      0.9929286
  2.0630E-01     |      0.9929218
  2.0640E-01     |      0.9929149
  2.0650E-01     |      0.9929081
  2.0660E-01     |      0.9929012
  2.0670E-01     |      0.9928944
  2.0680E-01     |      0.9928875
  2.0690E-01     |      0.9928807
  2.0700E-01     |      0.9928738
  2.0710E-01     |      0.9928669
  2.0720E-01     |      0.9928600
  2.0730E-01     |      0.9928532
  2.0740E-01     |      0.9928463
  2.0750E-01     |      0.9928394
  2.0760E-01     |      0.9928325
  2.0770E-01     |      0.9928256
  2.0780E-01     |      0.9928187
  2.0790E-01     |      0.9928118
  2.0800E-01     |      0.9928049
  2.0810E-01     |      0.9927980
  2.0820E-01     |      0.9927911
  2.0830E-01     |      0.9927842
  2.0840E-01     |      0.9927773
  2.0850E-01     |      0.9927704
  2.0860E-01     |      0.9927634
  2.0870E-01     |      0.9927565
  2.0880E-01     |      0.9927496
  2.0890E-01     |      0.9927427
  2.0900E-01     |      0.9927357
  2.0910E-01     |      0.9927288
  2.0920E-01     |      0.9927218
  2.0930E-01     |      0.9927149
  2.0940E-01     |      0.9927079
  2.0950E-01     |      0.9927010
  2.0960E-01     |      0.9926940
  2.0970E-01     |      0.9926871
  2.0980E-01     |      0.9926801
  2.0990E-01     |      0.9926732
  2.1000E-01     |      0.9926662
  2.1010E-01     |      0.9926592
  2.1020E-01     |      0.9926522
  2.1030E-01     |      0.9926453
  2.1040E-01     |      0.9926383
  2.1050E-01     |      0.9926313
  2.1060E-01     |      0.9926243
  2.1070E-01     |      0.9926173
  2.1080E-01     |      0.9926103
  2.1090E-01     |      0.9926033
  2.1100E-01     |      0.9925963
  2.1110E-01     |      0.9925893
  2.1120E-01     |      0.9925823
  2.1130E-01     |      0.9925753
  2.1140E-01     |      0.9925683
  2.1150E-01     |      0.9925613
  2.1160E-01     |      0.9925543
  2.1170E-01     |      0.9925472
  2.1180E-01     |      0.9925402
  2.1190E-01     |      0.9925332
  2.1200E-01     |      0.9925261
  2.1210E-01     |      0.9925191
  2.1220E-01     |      0.9925121
  2.1230E-01     |      0.9925050
  2.1240E-01     |      0.9924980
  2.1250E-01     |      0.9924909
  2.1260E-01     |      0.9924839
  2.1270E-01     |      0.9924768
  2.1280E-01     |      0.9924698
  2.1290E-01     |      0.9924627
  2.1300E-01     |      0.9924556
  2.1310E-01     |      0.9924486
  2.1320E-01     |      0.9924415
  2.1330E-01     |      0.9924344
  2.1340E-01     |      0.9924273
  2.1350E-01     |      0.9924203
  2.1360E-01     |      0.9924132
  2.1370E-01     |      0.9924061
  2.1380E-01     |      0.9923990
  2.1390E-01     |      0.9923919
  2.1400E-01     |      0.9923848
  2.1410E-01     |      0.9923777
  2.1420E-01     |      0.9923706
  2.1430E-01     |      0.9923635
  2.1440E-01     |      0.9923564
  2.1450E-01     |      0.9923492
  2.1460E-01     |      0.9923421
  2.1470E-01     |      0.9923350
  2.1480E-01     |      0.9923279
  2.1490E-01     |      0.9923208
  2.1500E-01     |      0.9923136
  2.1510E-01     |      0.9923065
  2.1520E-01     |      0.9922993
  2.1530E-01     |      0.9922922
  2.1540E-01     |      0.9922851
  2.1550E-01     |      0.9922779
  2.1560E-01     |      0.9922708
  2.1570E-01     |      0.9922636
  2.1580E-01     |      0.9922564
  2.1590E-01     |      0.9922493
  2.1600E-01     |      0.9922421
  2.1610E-01     |      0.9922350
  2.1620E-01     |      0.9922278
  2.1630E-01     |      0.9922206
  2.1640E-01     |      0.9922134
  2.1650E-01     |      0.9922062
  2.1660E-01     |      0.9921991
  2.1670E-01     |      0.9921919
  2.1680E-01     |      0.9921847
  2.1690E-01     |      0.9921775
  2.1700E-01     |      0.9921703
  2.1710E-01     |      0.9921631
  2.1720E-01     |      0.9921559
  2.1730E-01     |      0.9921487
  2.1740E-01     |      0.9921415
  2.1750E-01     |      0.9921343
  2.1760E-01     |      0.9921270
  2.1770E-01     |      0.9921198
  2.1780E-01     |      0.9921126
  2.1790E-01     |      0.9921054
  2.1800E-01     |      0.9920981
  2.1810E-01     |      0.9920909
  2.1820E-01     |      0.9920837
  2.1830E-01     |      0.9920764
  2.1840E-01     |      0.9920692
  2.1850E-01     |      0.9920619
  2.1860E-01     |      0.9920547
  2.1870E-01     |      0.9920474
  2.1880E-01     |      0.9920402
  2.1890E-01     |      0.9920329
  2.1900E-01     |      0.9920256
  2.1910E-01     |      0.9920184
  2.1920E-01     |      0.9920111
  2.1930E-01     |      0.9920038
  2.1940E-01     |      0.9919966
  2.1950E-01     |      0.9919893
  2.1960E-01     |      0.9919820
  2.1970E-01     |      0.9919747
  2.1980E-01     |      0.9919674
  2.1990E-01     |      0.9919601
  2.2000E-01     |      0.9919528
  2.2010E-01     |      0.9919455
  2.2020E-01     |      0.9919382
  2.2030E-01     |      0.9919309
  2.2040E-01     |      0.9919236
  2.2050E-01     |      0.9919163
  2.2060E-01     |      0.9919090
  2.2070E-01     |      0.9919017
  2.2080E-01     |      0.9918943
  2.2090E-01     |      0.9918870
  2.2100E-01     |      0.9918797
  2.2110E-01     |      0.9918724
  2.2120E-01     |      0.9918650
  2.2130E-01     |      0.9918577
  2.2140E-01     |      0.9918503
  2.2150E-01     |      0.9918430
  2.2160E-01     |      0.9918356
  2.2170E-01     |      0.9918283
  2.2180E-01     |      0.9918209
  2.2190E-01     |      0.9918136
  2.2200E-01     |      0.9918062
  2.2210E-01     |      0.9917989
  2.2220E-01     |      0.9917915
  2.2230E-01     |      0.9917841
  2.2240E-01     |      0.9917767
  2.2250E-01     |      0.9917694
  2.2260E-01     |      0.9917620
  2.2270E-01     |      0.9917546
  2.2280E-01     |      0.9917472
  2.2290E-01     |      0.9917398
  2.2300E-01     |      0.9917324
  2.2310E-01     |      0.9917250
  2.2320E-01     |      0.9917176
  2.2330E-01     |      0.9917102
  2.2340E-01     |      0.9917028
  2.2350E-01     |      0.9916954
  2.2360E-01     |      0.9916880
  2.2370E-01     |      0.9916806
  2.2380E-01     |      0.9916731
  2.2390E-01     |      0.9916657
  2.2400E-01     |      0.9916583
  2.2410E-01     |      0.9916509
  2.2420E-01     |      0.9916434
  2.2430E-01     |      0.9916360
  2.2440E-01     |      0.9916285
  2.2450E-01     |      0.9916211
  2.2460E-01     |      0.9916137
  2.2470E-01     |      0.9916062
  2.2480E-01     |      0.9915987
  2.2490E-01     |      0.9915913
  2.2500E-01     |      0.9915838
  2.2510E-01     |      0.9915764
  2.2520E-01     |      0.9915689
  2.2530E-01     |      0.9915614
  2.2540E-01     |      0.9915540
  2.2550E-01     |      0.9915465
  2.2560E-01     |      0.9915390
  2.2570E-01     |      0.9915315
  2.2580E-01     |      0.9915240
  2.2590E-01     |      0.9915165
  2.2600E-01     |      0.9915090
  2.2610E-01     |      0.9915015
  2.2620E-01     |      0.9914941
  2.2630E-01     |      0.9914865
  2.2640E-01     |      0.9914790
  2.2650E-01     |      0.9914715
  2.2660E-01     |      0.9914640
  2.2670E-01     |      0.9914565
  2.2680E-01     |      0.9914490
  2.2690E-01     |      0.9914415
  2.2700E-01     |      0.9914339
  2.2710E-01     |      0.9914264
  2.2720E-01     |      0.9914189
  2.2730E-01     |      0.9914113
  2.2740E-01     |      0.9914038
  2.2750E-01     |      0.9913963
  2.2760E-01     |      0.9913887
  2.2770E-01     |      0.9913812
  2.2780E-01     |      0.9913736
  2.2790E-01     |      0.9913661
  2.2800E-01     |      0.9913585
  2.2810E-01     |      0.9913509
  2.2820E-01     |      0.9913434
  2.2830E-01     |      0.9913358
  2.2840E-01     |      0.9913282
  2.2850E-01     |      0.9913206
  2.2860E-01     |      0.9913131
  2.2870E-01     |      0.9913055
  2.2880E-01     |      0.9912979
  2.2890E-01     |      0.9912903
  2.2900E-01     |      0.9912827
  2.2910E-01     |      0.9912751
  2.2920E-01     |      0.9912675
  2.2930E-01     |      0.9912599
  2.2940E-01     |      0.9912523
  2.2950E-01     |      0.9912447
  2.2960E-01     |      0.9912371
  2.2970E-01     |      0.9912295
  2.2980E-01     |      0.9912219
  2.2990E-01     |      0.9912142
  2.3000E-01     |      0.9912066
  2.3010E-01     |      0.9911990
  2.3020E-01     |      0.9911914
  2.3030E-01     |      0.9911837
  2.3040E-01     |      0.9911761
  2.3050E-01     |      0.9911685
  2.3060E-01     |      0.9911608
  2.3070E-01     |      0.9911532
  2.3080E-01     |      0.9911455
  2.3090E-01     |      0.9911379
  2.3100E-01     |      0.9911302
  2.3110E-01     |      0.9911225
  2.3120E-01     |      0.9911149
  2.3130E-01     |      0.9911072
  2.3140E-01     |      0.9910995
  2.3150E-01     |      0.9910919
  2.3160E-01     |      0.9910842
  2.3170E-01     |      0.9910765
  2.3180E-01     |      0.9910688
  2.3190E-01     |      0.9910611
  2.3200E-01     |      0.9910534
  2.3210E-01     |      0.9910458
  2.3220E-01     |      0.9910381
  2.3230E-01     |      0.9910304
  2.3240E-01     |      0.9910227
  2.3250E-01     |      0.9910149
  2.3260E-01     |      0.9910072
  2.3270E-01     |      0.9909995
  2.3280E-01     |      0.9909918
  2.3290E-01     |      0.9909841
  2.3300E-01     |      0.9909764
  2.3310E-01     |      0.9909686
  2.3320E-01     |      0.9909609
  2.3330E-01     |      0.9909532
  2.3340E-01     |      0.9909454
  2.3350E-01     |      0.9909377
  2.3360E-01     |      0.9909300
  2.3370E-01     |      0.9909222
  2.3380E-01     |      0.9909145
  2.3390E-01     |      0.9909067
  2.3400E-01     |      0.9908990
  2.3410E-01     |      0.9908912
  2.3420E-01     |      0.9908834
  2.3430E-01     |      0.9908757
  2.3440E-01     |      0.9908679
  2.3450E-01     |      0.9908601
  2.3460E-01     |      0.9908523
  2.3470E-01     |      0.9908446
  2.3480E-01     |      0.9908368
  2.3490E-01     |      0.9908290
  2.3500E-01     |      0.9908212
  2.3510E-01     |      0.9908134
  2.3520E-01     |      0.9908056
  2.3530E-01     |      0.9907978
  2.3540E-01     |      0.9907900
  2.3550E-01     |      0.9907822
  2.3560E-01     |      0.9907744
  2.3570E-01     |      0.9907666
  2.3580E-01     |      0.9907588
  2.3590E-01     |      0.9907510
  2.3600E-01     |      0.9907431
  2.3610E-01     |      0.9907353
  2.3620E-01     |      0.9907275
  2.3630E-01     |      0.9907197
  2.3640E-01     |      0.9907118
  2.3650E-01     |      0.9907040
  2.3660E-01     |      0.9906962
  2.3670E-01     |      0.9906883
  2.3680E-01     |      0.9906805
  2.3690E-01     |      0.9906726
  2.3700E-01     |      0.9906648
  2.3710E-01     |      0.9906569
  2.3720E-01     |      0.9906490
  2.3730E-01     |      0.9906412
  2.3740E-01     |      0.9906333
  2.3750E-01     |      0.9906254
  2.3760E-01     |      0.9906176
  2.3770E-01     |      0.9906097
  2.3780E-01     |      0.9906018
  2.3790E-01     |      0.9905939
  2.3800E-01     |      0.9905860
  2.3810E-01     |      0.9905781
  2.3820E-01     |      0.9905703
  2.3830E-01     |      0.9905624
  2.3840E-01     |      0.9905545
  2.3850E-01     |      0.9905466
  2.3860E-01     |      0.9905386
  2.3870E-01     |      0.9905307
  2.3880E-01     |      0.9905228
  2.3890E-01     |      0.9905149
  2.3900E-01     |      0.9905070
  2.3910E-01     |      0.9904991
  2.3920E-01     |      0.9904911
  2.3930E-01     |      0.9904832
  2.3940E-01     |      0.9904753
  2.3950E-01     |      0.9904673
  2.3960E-01     |      0.9904594
  2.3970E-01     |      0.9904515
  2.3980E-01     |      0.9904435
  2.3990E-01     |      0.9904356
  2.4000E-01     |      0.9904276
  2.4010E-01     |      0.9904197
  2.4020E-01     |      0.9904117
  2.4030E-01     |      0.9904037
  2.4040E-01     |      0.9903958
  2.4050E-01     |      0.9903878
  2.4060E-01     |      0.9903798
  2.4070E-01     |      0.9903719
  2.4080E-01     |      0.9903639
  2.4090E-01     |      0.9903559
  2.4100E-01     |      0.9903479
  2.4110E-01     |      0.9903399
  2.4120E-01     |      0.9903319
  2.4130E-01     |      0.9903239
  2.4140E-01     |      0.9903159
  2.4150E-01     |      0.9903079
  2.4160E-01     |      0.9902999
  2.4170E-01     |      0.9902919
  2.4180E-01     |      0.9902839
  2.4190E-01     |      0.9902759
  2.4200E-01     |      0.9902679
  2.4210E-01     |      0.9902599
  2.4220E-01     |      0.9902518
  2.4230E-01     |      0.9902438
  2.4240E-01     |      0.9902358
  2.4250E-01     |      0.9902277
  2.4260E-01     |      0.9902197
  2.4270E-01     |      0.9902117
  2.4280E-01     |      0.9902036
  2.4290E-01     |      0.9901956
  2.4300E-01     |      0.9901875
  2.4310E-01     |      0.9901795
  2.4320E-01     |      0.9901714
  2.4330E-01     |      0.9901633
  2.4340E-01     |      0.9901553
  2.4350E-01     |      0.9901472
  2.4360E-01     |      0.9901391
  2.4370E-01     |      0.9901311
  2.4380E-01     |      0.9901230
  2.4390E-01     |      0.9901149
  2.4400E-01     |      0.9901068
  2.4410E-01     |      0.9900987
  2.4420E-01     |      0.9900907
  2.4430E-01     |      0.9900826
  2.4440E-01     |      0.9900745
  2.4450E-01     |      0.9900664
  2.4460E-01     |      0.9900583
  2.4470E-01     |      0.9900502
  2.4480E-01     |      0.9900420
  2.4490E-01     |      0.9900339
  2.4500E-01     |      0.9900258
  2.4510E-01     |      0.9900177
  2.4520E-01     |      0.9900096
  2.4530E-01     |      0.9900014
  2.4540E-01     |      0.9899933
  2.4550E-01     |      0.9899852
  2.4560E-01     |      0.9899771
  2.4570E-01     |      0.9899689
  2.4580E-01     |      0.9899608
  2.4590E-01     |      0.9899526
  2.4600E-01     |      0.9899445
  2.4610E-01     |      0.9899363
  2.4620E-01     |      0.9899282
  2.4630E-01     |      0.9899200
  2.4640E-01     |      0.9899118
  2.4650E-01     |      0.9899037
  2.4660E-01     |      0.9898955
  2.4670E-01     |      0.9898873
  2.4680E-01     |      0.9898792
  2.4690E-01     |      0.9898710
  2.4700E-01     |      0.9898628
  2.4710E-01     |      0.9898546
  2.4720E-01     |      0.9898464
  2.4730E-01     |      0.9898382
  2.4740E-01     |      0.9898300
  2.4750E-01     |      0.9898218
  2.4760E-01     |      0.9898136
  2.4770E-01     |      0.9898054
  2.4780E-01     |      0.9897972
  2.4790E-01     |      0.9897890
  2.4800E-01     |      0.9897808
  2.4810E-01     |      0.9897726
  2.4820E-01     |      0.9897644
  2.4830E-01     |      0.9897561
  2.4840E-01     |      0.9897479
  2.4850E-01     |      0.9897397
  2.4860E-01     |      0.9897315
  2.4870E-01     |      0.9897232
  2.4880E-01     |      0.9897150
  2.4890E-01     |      0.9897067
  2.4900E-01     |      0.9896985
  2.4910E-01     |      0.9896902
  2.4920E-01     |      0.9896820
  2.4930E-01     |      0.9896737
  2.4940E-01     |      0.9896655
  2.4950E-01     |      0.9896572
  2.4960E-01     |      0.9896489
  2.4970E-01     |      0.9896407
  2.4980E-01     |      0.9896324
  2.4990E-01     |      0.9896241
  2.5000E-01     |      0.9896158
  2.5010E-01     |      0.9896076
  2.5020E-01     |      0.9895993
  2.5030E-01     |      0.9895910
  2.5040E-01     |      0.9895827
  2.5050E-01     |      0.9895744
  2.5060E-01     |      0.9895661
  2.5070E-01     |      0.9895578
  2.5080E-01     |      0.9895495
  2.5090E-01     |      0.9895412
  2.5100E-01     |      0.9895329
  2.5110E-01     |      0.9895245
  2.5120E-01     |      0.9895162
  2.5130E-01     |      0.9895079
  2.5140E-01     |      0.9894996
  2.5150E-01     |      0.9894912
  2.5160E-01     |      0.9894829
  2.5170E-01     |      0.9894746
  2.5180E-01     |      0.9894662
  2.5190E-01     |      0.9894579
  2.5200E-01     |      0.9894496
  2.5210E-01     |      0.9894412
  2.5220E-01     |      0.9894329
  2.5230E-01     |      0.9894245
  2.5240E-01     |      0.9894161
  2.5250E-01     |      0.9894078
  2.5260E-01     |      0.9893994
  2.5270E-01     |      0.9893910
  2.5280E-01     |      0.9893827
  2.5290E-01     |      0.9893743
  2.5300E-01     |      0.9893659
  2.5310E-01     |      0.9893575
  2.5320E-01     |      0.9893492
  2.5330E-01     |      0.9893408
  2.5340E-01     |      0.9893324
  2.5350E-01     |      0.9893240
  2.5360E-01     |      0.9893156
  2.5370E-01     |      0.9893072
  2.5380E-01     |      0.9892988
  2.5390E-01     |      0.9892904
  2.5400E-01     |      0.9892820
  2.5410E-01     |      0.9892736
  2.5420E-01     |      0.9892651
  2.5430E-01     |      0.9892567
  2.5440E-01     |      0.9892483
  2.5450E-01     |      0.9892399
  2.5460E-01     |      0.9892314
  2.5470E-01     |      0.9892230
  2.5480E-01     |      0.9892146
  2.5490E-01     |      0.9892061
  2.5500E-01     |      0.9891977
  2.5510E-01     |      0.9891892
  2.5520E-01     |      0.9891808
  2.5530E-01     |      0.9891723
  2.5540E-01     |      0.9891639
  2.5550E-01     |      0.9891554
  2.5560E-01     |      0.9891470
  2.5570E-01     |      0.9891385
  2.5580E-01     |      0.9891300
  2.5590E-01     |      0.9891215
  2.5600E-01     |      0.9891131
  2.5610E-01     |      0.9891046
  2.5620E-01     |      0.9890961
  2.5630E-01     |      0.9890876
  2.5640E-01     |      0.9890791
  2.5650E-01     |      0.9890706
  2.5660E-01     |      0.9890621
  2.5670E-01     |      0.9890536
  2.5680E-01     |      0.9890451
  2.5690E-01     |      0.9890366
  2.5700E-01     |      0.9890281
  2.5710E-01     |      0.9890196
  2.5720E-01     |      0.9890111
  2.5730E-01     |      0.9890026
  2.5740E-01     |      0.9889941
  2.5750E-01     |      0.9889855
  2.5760E-01     |      0.9889770
  2.5770E-01     |      0.9889685
  2.5780E-01     |      0.9889599
  2.5790E-01     |      0.9889514
  2.5800E-01     |      0.9889429
  2.5810E-01     |      0.9889343
  2.5820E-01     |      0.9889258
  2.5830E-01     |      0.9889172
  2.5840E-01     |      0.9889087
  2.5850E-01     |      0.9889001
  2.5860E-01     |      0.9888915
  2.5870E-01     |      0.9888830
  2.5880E-01     |      0.9888744
  2.5890E-01     |      0.9888658
  2.5900E-01     |      0.9888573
  2.5910E-01     |      0.9888487
  2.5920E-01     |      0.9888401
  2.5930E-01     |      0.9888315
  2.5940E-01     |      0.9888229
  2.5950E-01     |      0.9888144
  2.5960E-01     |      0.9888058
  2.5970E-01     |      0.9887972
  2.5980E-01     |      0.9887886
  2.5990E-01     |      0.9887800
  2.6000E-01     |      0.9887714
  2.6010E-01     |      0.9887627
  2.6020E-01     |      0.9887541
  2.6030E-01     |      0.9887455
  2.6040E-01     |      0.9887369
  2.6050E-01     |      0.9887283
  2.6060E-01     |      0.9887196
  2.6070E-01     |      0.9887110
  2.6080E-01     |      0.9887024
  2.6090E-01     |      0.9886937
  2.6100E-01     |      0.9886851
  2.6110E-01     |      0.9886765
  2.6120E-01     |      0.9886678
  2.6130E-01     |      0.9886592
  2.6140E-01     |      0.9886505
  2.6150E-01     |      0.9886419
  2.6160E-01     |      0.9886332
  2.6170E-01     |      0.9886245
  2.6180E-01     |      0.9886159
  2.6190E-01     |      0.9886072
  2.6200E-01     |      0.9885985
  2.6210E-01     |      0.9885899
  2.6220E-01     |      0.9885812
  2.6230E-01     |      0.9885725
  2.6240E-01     |      0.9885638
  2.6250E-01     |      0.9885551
  2.6260E-01     |      0.9885464
  2.6270E-01     |      0.9885377
  2.6280E-01     |      0.9885290
  2.6290E-01     |      0.9885203
  2.6300E-01     |      0.9885116
  2.6310E-01     |      0.9885029
  2.6320E-01     |      0.9884942
  2.6330E-01     |      0.9884855
  2.6340E-01     |      0.9884768
  2.6350E-01     |      0.9884681
  2.6360E-01     |      0.9884593
  2.6370E-01     |      0.9884506
  2.6380E-01     |      0.9884419
  2.6390E-01     |      0.9884331
  2.6400E-01     |      0.9884244
  2.6410E-01     |      0.9884157
  2.6420E-01     |      0.9884069
  2.6430E-01     |      0.9883982
  2.6440E-01     |      0.9883894
  2.6450E-01     |      0.9883807
  2.6460E-01     |      0.9883719
  2.6470E-01     |      0.9883632
  2.6480E-01     |      0.9883544
  2.6490E-01     |      0.9883456
  2.6500E-01     |      0.9883369
  2.6510E-01     |      0.9883281
  2.6520E-01     |      0.9883193
  2.6530E-01     |      0.9883105
  2.6540E-01     |      0.9883017
  2.6550E-01     |      0.9882930
  2.6560E-01     |      0.9882842
  2.6570E-01     |      0.9882754
  2.6580E-01     |      0.9882666
  2.6590E-01     |      0.9882578
  2.6600E-01     |      0.9882490
  2.6610E-01     |      0.9882402
  2.6620E-01     |      0.9882314
  2.6630E-01     |      0.9882226
  2.6640E-01     |      0.9882137
  2.6650E-01     |      0.9882049
  2.6660E-01     |      0.9881961
  2.6670E-01     |      0.9881873
  2.6680E-01     |      0.9881784
  2.6690E-01     |      0.9881696
  2.6700E-01     |      0.9881608
  2.6710E-01     |      0.9881519
  2.6720E-01     |      0.9881431
  2.6730E-01     |      0.9881343
  2.6740E-01     |      0.9881254
  2.6750E-01     |      0.9881166
  2.6760E-01     |      0.9881077
  2.6770E-01     |      0.9880988
  2.6780E-01     |      0.9880900
  2.6790E-01     |      0.9880811
  2.6800E-01     |      0.9880722
  2.6810E-01     |      0.9880634
  2.6820E-01     |      0.9880545
  2.6830E-01     |      0.9880456
  2.6840E-01     |      0.9880367
  2.6850E-01     |      0.9880279
  2.6860E-01     |      0.9880190
  2.6870E-01     |      0.9880101
  2.6880E-01     |      0.9880012
  2.6890E-01     |      0.9879923
  2.6900E-01     |      0.9879834
  2.6910E-01     |      0.9879745
  2.6920E-01     |      0.9879656
  2.6930E-01     |      0.9879567
  2.6940E-01     |      0.9879478
  2.6950E-01     |      0.9879388
  2.6960E-01     |      0.9879299
  2.6970E-01     |      0.9879210
  2.6980E-01     |      0.9879121
  2.6990E-01     |      0.9879031
  2.7000E-01     |      0.9878942
  2.7010E-01     |      0.9878853
  2.7020E-01     |      0.9878763
  2.7030E-01     |      0.9878674
  2.7040E-01     |      0.9878584
  2.7050E-01     |      0.9878495
  2.7060E-01     |      0.9878405
  2.7070E-01     |      0.9878316
  2.7080E-01     |      0.9878226
  2.7090E-01     |      0.9878137
  2.7100E-01     |      0.9878047
  2.7110E-01     |      0.9877957
  2.7120E-01     |      0.9877868
  2.7130E-01     |      0.9877778
  2.7140E-01     |      0.9877688
  2.7150E-01     |      0.9877598
  2.7160E-01     |      0.9877508
  2.7170E-01     |      0.9877419
  2.7180E-01     |      0.9877329
  2.7190E-01     |      0.9877239
  2.7200E-01     |      0.9877149
  2.7210E-01     |      0.9877059
  2.7220E-01     |      0.9876969
  2.7230E-01     |      0.9876879
  2.7240E-01     |      0.9876788
  2.7250E-01     |      0.9876698
  2.7260E-01     |      0.9876608
  2.7270E-01     |      0.9876518
  2.7280E-01     |      0.9876428
  2.7290E-01     |      0.9876337
  2.7300E-01     |      0.9876247
  2.7310E-01     |      0.9876157
  2.7320E-01     |      0.9876066
  2.7330E-01     |      0.9875976
  2.7340E-01     |      0.9875886
  2.7350E-01     |      0.9875795
  2.7360E-01     |      0.9875705
