      Radius     |       Dichte       |       Masse
  1.2710E+00     |      0.7516890     |   5.8004E-01
  1.2711E+00     |      0.7516530     |   5.8016E-01
  1.2712E+00     |      0.7516171     |   5.8028E-01
  1.2713E+00     |      0.7515812     |   5.8040E-01
  1.2714E+00     |      0.7515453     |   5.8052E-01
  1.2715E+00     |      0.7515094     |   5.8065E-01
  1.2716E+00     |      0.7514735     |   5.8077E-01
  1.2717E+00     |      0.7514376     |   5.8089E-01
  1.2718E+00     |      0.7514016     |   5.8101E-01
  1.2719E+00     |      0.7513657     |   5.8113E-01
  1.2720E+00     |      0.7513298     |   5.8125E-01
  1.2721E+00     |      0.7512939     |   5.8137E-01
  1.2722E+00     |      0.7512579     |   5.8150E-01
  1.2723E+00     |      0.7512220     |   5.8162E-01
  1.2724E+00     |      0.7511861     |   5.8174E-01
  1.2725E+00     |      0.7511502     |   5.8186E-01
  1.2726E+00     |      0.7511142     |   5.8198E-01
  1.2727E+00     |      0.7510783     |   5.8210E-01
  1.2728E+00     |      0.7510423     |   5.8223E-01
  1.2729E+00     |      0.7510064     |   5.8235E-01
  1.2730E+00     |      0.7509705     |   5.8247E-01
  1.2731E+00     |      0.7509345     |   5.8259E-01
  1.2732E+00     |      0.7508986     |   5.8271E-01
  1.2733E+00     |      0.7508626     |   5.8283E-01
  1.2734E+00     |      0.7508267     |   5.8296E-01
  1.2735E+00     |      0.7507907     |   5.8308E-01
  1.2736E+00     |      0.7507548     |   5.8320E-01
  1.2737E+00     |      0.7507188     |   5.8332E-01
  1.2738E+00     |      0.7506829     |   5.8344E-01
  1.2739E+00     |      0.7506469     |   5.8356E-01
  1.2740E+00     |      0.7506109     |   5.8369E-01
  1.2741E+00     |      0.7505750     |   5.8381E-01
  1.2742E+00     |      0.7505390     |   5.8393E-01
  1.2743E+00     |      0.7505030     |   5.8405E-01
  1.2744E+00     |      0.7504671     |   5.8417E-01
  1.2745E+00     |      0.7504311     |   5.8430E-01
  1.2746E+00     |      0.7503951     |   5.8442E-01
  1.2747E+00     |      0.7503592     |   5.8454E-01
  1.2748E+00     |      0.7503232     |   5.8466E-01
  1.2749E+00     |      0.7502872     |   5.8478E-01
  1.2750E+00     |      0.7502512     |   5.8491E-01
  1.2751E+00     |      0.7502152     |   5.8503E-01
  1.2752E+00     |      0.7501793     |   5.8515E-01
  1.2753E+00     |      0.7501433     |   5.8527E-01
  1.2754E+00     |      0.7501073     |   5.8539E-01
  1.2755E+00     |      0.7500713     |   5.8552E-01
  1.2756E+00     |      0.7500353     |   5.8564E-01
  1.2757E+00     |      0.7499993     |   5.8576E-01
  1.2758E+00     |      0.7499633     |   5.8588E-01
  1.2759E+00     |      0.7499273     |   5.8600E-01
  1.2760E+00     |      0.7498913     |   5.8613E-01
  1.2761E+00     |      0.7498553     |   5.8625E-01
  1.2762E+00     |      0.7498193     |   5.8637E-01
  1.2763E+00     |      0.7497833     |   5.8649E-01
  1.2764E+00     |      0.7497473     |   5.8661E-01
  1.2765E+00     |      0.7497113     |   5.8674E-01
  1.2766E+00     |      0.7496753     |   5.8686E-01
  1.2767E+00     |      0.7496393     |   5.8698E-01
  1.2768E+00     |      0.7496033     |   5.8710E-01
  1.2769E+00     |      0.7495673     |   5.8723E-01
  1.2770E+00     |      0.7495312     |   5.8735E-01
  1.2771E+00     |      0.7494952     |   5.8747E-01
  1.2772E+00     |      0.7494592     |   5.8759E-01
  1.2773E+00     |      0.7494232     |   5.8771E-01
  1.2774E+00     |      0.7493872     |   5.8784E-01
  1.2775E+00     |      0.7493511     |   5.8796E-01
  1.2776E+00     |      0.7493151     |   5.8808E-01
  1.2777E+00     |      0.7492791     |   5.8820E-01
  1.2778E+00     |      0.7492430     |   5.8833E-01
  1.2779E+00     |      0.7492070     |   5.8845E-01
  1.2780E+00     |      0.7491710     |   5.8857E-01
  1.2781E+00     |      0.7491349     |   5.8869E-01
  1.2782E+00     |      0.7490989     |   5.8882E-01
  1.2783E+00     |      0.7490629     |   5.8894E-01
  1.2784E+00     |      0.7490268     |   5.8906E-01
  1.2785E+00     |      0.7489908     |   5.8918E-01
  1.2786E+00     |      0.7489547     |   5.8930E-01
  1.2787E+00     |      0.7489187     |   5.8943E-01
  1.2788E+00     |      0.7488826     |   5.8955E-01
  1.2789E+00     |      0.7488466     |   5.8967E-01
  1.2790E+00     |      0.7488105     |   5.8979E-01
  1.2791E+00     |      0.7487745     |   5.8992E-01
  1.2792E+00     |      0.7487384     |   5.9004E-01
  1.2793E+00     |      0.7487024     |   5.9016E-01
  1.2794E+00     |      0.7486663     |   5.9028E-01
  1.2795E+00     |      0.7486302     |   5.9041E-01
  1.2796E+00     |      0.7485942     |   5.9053E-01
  1.2797E+00     |      0.7485581     |   5.9065E-01
  1.2798E+00     |      0.7485220     |   5.9078E-01
  1.2799E+00     |      0.7484860     |   5.9090E-01
  1.2800E+00     |      0.7484499     |   5.9102E-01
  1.2801E+00     |      0.7484138     |   5.9114E-01
  1.2802E+00     |      0.7483777     |   5.9127E-01
  1.2803E+00     |      0.7483417     |   5.9139E-01
  1.2804E+00     |      0.7483056     |   5.9151E-01
  1.2805E+00     |      0.7482695     |   5.9163E-01
  1.2806E+00     |      0.7482334     |   5.9176E-01
  1.2807E+00     |      0.7481973     |   5.9188E-01
  1.2808E+00     |      0.7481612     |   5.9200E-01
  1.2809E+00     |      0.7481252     |   5.9212E-01
  1.2810E+00     |      0.7480891     |   5.9225E-01
  1.2811E+00     |      0.7480530     |   5.9237E-01
  1.2812E+00     |      0.7480169     |   5.9249E-01
  1.2813E+00     |      0.7479808     |   5.9262E-01
  1.2814E+00     |      0.7479447     |   5.9274E-01
  1.2815E+00     |      0.7479086     |   5.9286E-01
  1.2816E+00     |      0.7478725     |   5.9298E-01
  1.2817E+00     |      0.7478364     |   5.9311E-01
  1.2818E+00     |      0.7478003     |   5.9323E-01
  1.2819E+00     |      0.7477642     |   5.9335E-01
  1.2820E+00     |      0.7477281     |   5.9348E-01
  1.2821E+00     |      0.7476919     |   5.9360E-01
  1.2822E+00     |      0.7476558     |   5.9372E-01
  1.2823E+00     |      0.7476197     |   5.9384E-01
  1.2824E+00     |      0.7475836     |   5.9397E-01
  1.2825E+00     |      0.7475475     |   5.9409E-01
  1.2826E+00     |      0.7475114     |   5.9421E-01
  1.2827E+00     |      0.7474752     |   5.9434E-01
  1.2828E+00     |      0.7474391     |   5.9446E-01
  1.2829E+00     |      0.7474030     |   5.9458E-01
  1.2830E+00     |      0.7473669     |   5.9471E-01
  1.2831E+00     |      0.7473307     |   5.9483E-01
  1.2832E+00     |      0.7472946     |   5.9495E-01
  1.2833E+00     |      0.7472585     |   5.9507E-01
  1.2834E+00     |      0.7472223     |   5.9520E-01
  1.2835E+00     |      0.7471862     |   5.9532E-01
  1.2836E+00     |      0.7471501     |   5.9544E-01
  1.2837E+00     |      0.7471139     |   5.9557E-01
  1.2838E+00     |      0.7470778     |   5.9569E-01
  1.2839E+00     |      0.7470416     |   5.9581E-01
  1.2840E+00     |      0.7470055     |   5.9594E-01
  1.2841E+00     |      0.7469693     |   5.9606E-01
  1.2842E+00     |      0.7469332     |   5.9618E-01
  1.2843E+00     |      0.7468970     |   5.9631E-01
  1.2844E+00     |      0.7468609     |   5.9643E-01
  1.2845E+00     |      0.7468247     |   5.9655E-01
  1.2846E+00     |      0.7467886     |   5.9668E-01
  1.2847E+00     |      0.7467524     |   5.9680E-01
  1.2848E+00     |      0.7467163     |   5.9692E-01
  1.2849E+00     |      0.7466801     |   5.9704E-01
  1.2850E+00     |      0.7466439     |   5.9717E-01
  1.2851E+00     |      0.7466078     |   5.9729E-01
  1.2852E+00     |      0.7465716     |   5.9741E-01
  1.2853E+00     |      0.7465354     |   5.9754E-01
  1.2854E+00     |      0.7464993     |   5.9766E-01
  1.2855E+00     |      0.7464631     |   5.9778E-01
  1.2856E+00     |      0.7464269     |   5.9791E-01
  1.2857E+00     |      0.7463907     |   5.9803E-01
  1.2858E+00     |      0.7463546     |   5.9815E-01
  1.2859E+00     |      0.7463184     |   5.9828E-01
  1.2860E+00     |      0.7462822     |   5.9840E-01
  1.2861E+00     |      0.7462460     |   5.9853E-01
  1.2862E+00     |      0.7462098     |   5.9865E-01
  1.2863E+00     |      0.7461736     |   5.9877E-01
  1.2864E+00     |      0.7461374     |   5.9890E-01
  1.2865E+00     |      0.7461012     |   5.9902E-01
  1.2866E+00     |      0.7460651     |   5.9914E-01
  1.2867E+00     |      0.7460289     |   5.9927E-01
  1.2868E+00     |      0.7459927     |   5.9939E-01
  1.2869E+00     |      0.7459565     |   5.9951E-01
  1.2870E+00     |      0.7459203     |   5.9964E-01
  1.2871E+00     |      0.7458841     |   5.9976E-01
  1.2872E+00     |      0.7458479     |   5.9988E-01
  1.2873E+00     |      0.7458116     |   6.0001E-01
  1.2874E+00     |      0.7457754     |   6.0013E-01
  1.2875E+00     |      0.7457392     |   6.0025E-01
  1.2876E+00     |      0.7457030     |   6.0038E-01
  1.2877E+00     |      0.7456668     |   6.0050E-01
  1.2878E+00     |      0.7456306     |   6.0063E-01
  1.2879E+00     |      0.7455944     |   6.0075E-01
  1.2880E+00     |      0.7455582     |   6.0087E-01
  1.2881E+00     |      0.7455219     |   6.0100E-01
  1.2882E+00     |      0.7454857     |   6.0112E-01
  1.2883E+00     |      0.7454495     |   6.0124E-01
  1.2884E+00     |      0.7454133     |   6.0137E-01
  1.2885E+00     |      0.7453770     |   6.0149E-01
  1.2886E+00     |      0.7453408     |   6.0162E-01
  1.2887E+00     |      0.7453046     |   6.0174E-01
  1.2888E+00     |      0.7452683     |   6.0186E-01
  1.2889E+00     |      0.7452321     |   6.0199E-01
  1.2890E+00     |      0.7451959     |   6.0211E-01
  1.2891E+00     |      0.7451596     |   6.0223E-01
  1.2892E+00     |      0.7451234     |   6.0236E-01
  1.2893E+00     |      0.7450871     |   6.0248E-01
  1.2894E+00     |      0.7450509     |   6.0261E-01
  1.2895E+00     |      0.7450146     |   6.0273E-01
  1.2896E+00     |      0.7449784     |   6.0285E-01
  1.2897E+00     |      0.7449421     |   6.0298E-01
  1.2898E+00     |      0.7449059     |   6.0310E-01
  1.2899E+00     |      0.7448696     |   6.0323E-01
  1.2900E+00     |      0.7448334     |   6.0335E-01
  1.2901E+00     |      0.7447971     |   6.0347E-01
  1.2902E+00     |      0.7447609     |   6.0360E-01
  1.2903E+00     |      0.7447246     |   6.0372E-01
  1.2904E+00     |      0.7446883     |   6.0385E-01
  1.2905E+00     |      0.7446521     |   6.0397E-01
  1.2906E+00     |      0.7446158     |   6.0409E-01
  1.2907E+00     |      0.7445795     |   6.0422E-01
  1.2908E+00     |      0.7445433     |   6.0434E-01
  1.2909E+00     |      0.7445070     |   6.0447E-01
  1.2910E+00     |      0.7444707     |   6.0459E-01
  1.2911E+00     |      0.7444344     |   6.0471E-01
  1.2912E+00     |      0.7443982     |   6.0484E-01
  1.2913E+00     |      0.7443619     |   6.0496E-01
  1.2914E+00     |      0.7443256     |   6.0509E-01
  1.2915E+00     |      0.7442893     |   6.0521E-01
  1.2916E+00     |      0.7442530     |   6.0533E-01
  1.2917E+00     |      0.7442168     |   6.0546E-01
  1.2918E+00     |      0.7441805     |   6.0558E-01
  1.2919E+00     |      0.7441442     |   6.0571E-01
  1.2920E+00     |      0.7441079     |   6.0583E-01
  1.2921E+00     |      0.7440716     |   6.0595E-01
  1.2922E+00     |      0.7440353     |   6.0608E-01
  1.2923E+00     |      0.7439990     |   6.0620E-01
  1.2924E+00     |      0.7439627     |   6.0633E-01
  1.2925E+00     |      0.7439264     |   6.0645E-01
  1.2926E+00     |      0.7438901     |   6.0658E-01
  1.2927E+00     |      0.7438538     |   6.0670E-01
  1.2928E+00     |      0.7438175     |   6.0682E-01
  1.2929E+00     |      0.7437812     |   6.0695E-01
  1.2930E+00     |      0.7437449     |   6.0707E-01
  1.2931E+00     |      0.7437085     |   6.0720E-01
  1.2932E+00     |      0.7436722     |   6.0732E-01
  1.2933E+00     |      0.7436359     |   6.0745E-01
  1.2934E+00     |      0.7435996     |   6.0757E-01
  1.2935E+00     |      0.7435633     |   6.0770E-01
  1.2936E+00     |      0.7435270     |   6.0782E-01
  1.2937E+00     |      0.7434906     |   6.0794E-01
  1.2938E+00     |      0.7434543     |   6.0807E-01
  1.2939E+00     |      0.7434180     |   6.0819E-01
  1.2940E+00     |      0.7433817     |   6.0832E-01
  1.2941E+00     |      0.7433453     |   6.0844E-01
  1.2942E+00     |      0.7433090     |   6.0857E-01
  1.2943E+00     |      0.7432727     |   6.0869E-01
  1.2944E+00     |      0.7432363     |   6.0882E-01
  1.2945E+00     |      0.7432000     |   6.0894E-01
  1.2946E+00     |      0.7431636     |   6.0906E-01
  1.2947E+00     |      0.7431273     |   6.0919E-01
  1.2948E+00     |      0.7430910     |   6.0931E-01
  1.2949E+00     |      0.7430546     |   6.0944E-01
  1.2950E+00     |      0.7430183     |   6.0956E-01
  1.2951E+00     |      0.7429819     |   6.0969E-01
  1.2952E+00     |      0.7429456     |   6.0981E-01
  1.2953E+00     |      0.7429092     |   6.0994E-01
  1.2954E+00     |      0.7428729     |   6.1006E-01
  1.2955E+00     |      0.7428365     |   6.1019E-01
  1.2956E+00     |      0.7428001     |   6.1031E-01
  1.2957E+00     |      0.7427638     |   6.1044E-01
  1.2958E+00     |      0.7427274     |   6.1056E-01
  1.2959E+00     |      0.7426911     |   6.1068E-01
  1.2960E+00     |      0.7426547     |   6.1081E-01
  1.2961E+00     |      0.7426183     |   6.1093E-01
  1.2962E+00     |      0.7425820     |   6.1106E-01
  1.2963E+00     |      0.7425456     |   6.1118E-01
  1.2964E+00     |      0.7425092     |   6.1131E-01
  1.2965E+00     |      0.7424728     |   6.1143E-01
  1.2966E+00     |      0.7424365     |   6.1156E-01
  1.2967E+00     |      0.7424001     |   6.1168E-01
  1.2968E+00     |      0.7423637     |   6.1181E-01
  1.2969E+00     |      0.7423273     |   6.1193E-01
  1.2970E+00     |      0.7422909     |   6.1206E-01
  1.2971E+00     |      0.7422546     |   6.1218E-01
  1.2972E+00     |      0.7422182     |   6.1231E-01
  1.2973E+00     |      0.7421818     |   6.1243E-01
  1.2974E+00     |      0.7421454     |   6.1256E-01
  1.2975E+00     |      0.7421090     |   6.1268E-01
  1.2976E+00     |      0.7420726     |   6.1281E-01
  1.2977E+00     |      0.7420362     |   6.1293E-01
  1.2978E+00     |      0.7419998     |   6.1306E-01
  1.2979E+00     |      0.7419634     |   6.1318E-01
  1.2980E+00     |      0.7419270     |   6.1331E-01
  1.2981E+00     |      0.7418906     |   6.1343E-01
  1.2982E+00     |      0.7418542     |   6.1356E-01
  1.2983E+00     |      0.7418178     |   6.1368E-01
  1.2984E+00     |      0.7417814     |   6.1381E-01
  1.2985E+00     |      0.7417450     |   6.1393E-01
  1.2986E+00     |      0.7417086     |   6.1406E-01
  1.2987E+00     |      0.7416722     |   6.1418E-01
  1.2988E+00     |      0.7416357     |   6.1431E-01
  1.2989E+00     |      0.7415993     |   6.1443E-01
  1.2990E+00     |      0.7415629     |   6.1456E-01
  1.2991E+00     |      0.7415265     |   6.1468E-01
  1.2992E+00     |      0.7414901     |   6.1481E-01
  1.2993E+00     |      0.7414536     |   6.1493E-01
  1.2994E+00     |      0.7414172     |   6.1506E-01
  1.2995E+00     |      0.7413808     |   6.1518E-01
  1.2996E+00     |      0.7413443     |   6.1531E-01
  1.2997E+00     |      0.7413079     |   6.1543E-01
  1.2998E+00     |      0.7412715     |   6.1556E-01
  1.2999E+00     |      0.7412350     |   6.1568E-01
  1.3000E+00     |      0.7411986     |   6.1581E-01
  1.3001E+00     |      0.7411622     |   6.1593E-01
  1.3002E+00     |      0.7411257     |   6.1606E-01
  1.3003E+00     |      0.7410893     |   6.1619E-01
  1.3004E+00     |      0.7410528     |   6.1631E-01
  1.3005E+00     |      0.7410164     |   6.1644E-01
  1.3006E+00     |      0.7409799     |   6.1656E-01
  1.3007E+00     |      0.7409435     |   6.1669E-01
  1.3008E+00     |      0.7409070     |   6.1681E-01
  1.3009E+00     |      0.7408706     |   6.1694E-01
  1.3010E+00     |      0.7408341     |   6.1706E-01
  1.3011E+00     |      0.7407977     |   6.1719E-01
  1.3012E+00     |      0.7407612     |   6.1731E-01
  1.3013E+00     |      0.7407248     |   6.1744E-01
  1.3014E+00     |      0.7406883     |   6.1756E-01
  1.3015E+00     |      0.7406518     |   6.1769E-01
  1.3016E+00     |      0.7406154     |   6.1782E-01
  1.3017E+00     |      0.7405789     |   6.1794E-01
  1.3018E+00     |      0.7405424     |   6.1807E-01
  1.3019E+00     |      0.7405059     |   6.1819E-01
  1.3020E+00     |      0.7404695     |   6.1832E-01
  1.3021E+00     |      0.7404330     |   6.1844E-01
  1.3022E+00     |      0.7403965     |   6.1857E-01
  1.3023E+00     |      0.7403600     |   6.1869E-01
  1.3024E+00     |      0.7403236     |   6.1882E-01
  1.3025E+00     |      0.7402871     |   6.1895E-01
  1.3026E+00     |      0.7402506     |   6.1907E-01
  1.3027E+00     |      0.7402141     |   6.1920E-01
  1.3028E+00     |      0.7401776     |   6.1932E-01
  1.3029E+00     |      0.7401411     |   6.1945E-01
  1.3030E+00     |      0.7401046     |   6.1957E-01
  1.3031E+00     |      0.7400681     |   6.1970E-01
  1.3032E+00     |      0.7400317     |   6.1982E-01
  1.3033E+00     |      0.7399952     |   6.1995E-01
  1.3034E+00     |      0.7399587     |   6.2008E-01
  1.3035E+00     |      0.7399222     |   6.2020E-01
  1.3036E+00     |      0.7398857     |   6.2033E-01
  1.3037E+00     |      0.7398491     |   6.2045E-01
  1.3038E+00     |      0.7398126     |   6.2058E-01
  1.3039E+00     |      0.7397761     |   6.2070E-01
  1.3040E+00     |      0.7397396     |   6.2083E-01
  1.3041E+00     |      0.7397031     |   6.2096E-01
  1.3042E+00     |      0.7396666     |   6.2108E-01
  1.3043E+00     |      0.7396301     |   6.2121E-01
  1.3044E+00     |      0.7395936     |   6.2133E-01
  1.3045E+00     |      0.7395570     |   6.2146E-01
  1.3046E+00     |      0.7395205     |   6.2159E-01
  1.3047E+00     |      0.7394840     |   6.2171E-01
  1.3048E+00     |      0.7394475     |   6.2184E-01
  1.3049E+00     |      0.7394110     |   6.2196E-01
  1.3050E+00     |      0.7393744     |   6.2209E-01
  1.3051E+00     |      0.7393379     |   6.2222E-01
  1.3052E+00     |      0.7393014     |   6.2234E-01
  1.3053E+00     |      0.7392648     |   6.2247E-01
  1.3054E+00     |      0.7392283     |   6.2259E-01
  1.3055E+00     |      0.7391918     |   6.2272E-01
  1.3056E+00     |      0.7391552     |   6.2284E-01
  1.3057E+00     |      0.7391187     |   6.2297E-01
  1.3058E+00     |      0.7390821     |   6.2310E-01
  1.3059E+00     |      0.7390456     |   6.2322E-01
  1.3060E+00     |      0.7390091     |   6.2335E-01
  1.3061E+00     |      0.7389725     |   6.2348E-01
  1.3062E+00     |      0.7389360     |   6.2360E-01
  1.3063E+00     |      0.7388994     |   6.2373E-01
  1.3064E+00     |      0.7388629     |   6.2385E-01
  1.3065E+00     |      0.7388263     |   6.2398E-01
  1.3066E+00     |      0.7387897     |   6.2411E-01
  1.3067E+00     |      0.7387532     |   6.2423E-01
  1.3068E+00     |      0.7387166     |   6.2436E-01
  1.3069E+00     |      0.7386801     |   6.2448E-01
  1.3070E+00     |      0.7386435     |   6.2461E-01
  1.3071E+00     |      0.7386069     |   6.2474E-01
  1.3072E+00     |      0.7385704     |   6.2486E-01
  1.3073E+00     |      0.7385338     |   6.2499E-01
  1.3074E+00     |      0.7384972     |   6.2511E-01
  1.3075E+00     |      0.7384607     |   6.2524E-01
  1.3076E+00     |      0.7384241     |   6.2537E-01
  1.3077E+00     |      0.7383875     |   6.2549E-01
  1.3078E+00     |      0.7383509     |   6.2562E-01
  1.3079E+00     |      0.7383143     |   6.2575E-01
  1.3080E+00     |      0.7382778     |   6.2587E-01
  1.3081E+00     |      0.7382412     |   6.2600E-01
  1.3082E+00     |      0.7382046     |   6.2613E-01
  1.3083E+00     |      0.7381680     |   6.2625E-01
  1.3084E+00     |      0.7381314     |   6.2638E-01
  1.3085E+00     |      0.7380948     |   6.2650E-01
  1.3086E+00     |      0.7380582     |   6.2663E-01
  1.3087E+00     |      0.7380216     |   6.2676E-01
  1.3088E+00     |      0.7379851     |   6.2688E-01
  1.3089E+00     |      0.7379485     |   6.2701E-01
  1.3090E+00     |      0.7379119     |   6.2714E-01
  1.3091E+00     |      0.7378753     |   6.2726E-01
  1.3092E+00     |      0.7378387     |   6.2739E-01
  1.3093E+00     |      0.7378020     |   6.2752E-01
  1.3094E+00     |      0.7377654     |   6.2764E-01
  1.3095E+00     |      0.7377288     |   6.2777E-01
  1.3096E+00     |      0.7376922     |   6.2790E-01
  1.3097E+00     |      0.7376556     |   6.2802E-01
  1.3098E+00     |      0.7376190     |   6.2815E-01
  1.3099E+00     |      0.7375824     |   6.2827E-01
  1.3100E+00     |      0.7375458     |   6.2840E-01
  1.3101E+00     |      0.7375091     |   6.2853E-01
  1.3102E+00     |      0.7374725     |   6.2865E-01
  1.3103E+00     |      0.7374359     |   6.2878E-01
  1.3104E+00     |      0.7373993     |   6.2891E-01
  1.3105E+00     |      0.7373627     |   6.2903E-01
  1.3106E+00     |      0.7373260     |   6.2916E-01
  1.3107E+00     |      0.7372894     |   6.2929E-01
  1.3108E+00     |      0.7372528     |   6.2941E-01
  1.3109E+00     |      0.7372161     |   6.2954E-01
  1.3110E+00     |      0.7371795     |   6.2967E-01
  1.3111E+00     |      0.7371429     |   6.2979E-01
  1.3112E+00     |      0.7371062     |   6.2992E-01
  1.3113E+00     |      0.7370696     |   6.3005E-01
  1.3114E+00     |      0.7370329     |   6.3017E-01
  1.3115E+00     |      0.7369963     |   6.3030E-01
  1.3116E+00     |      0.7369596     |   6.3043E-01
  1.3117E+00     |      0.7369230     |   6.3055E-01
  1.3118E+00     |      0.7368864     |   6.3068E-01
  1.3119E+00     |      0.7368497     |   6.3081E-01
  1.3120E+00     |      0.7368130     |   6.3094E-01
  1.3121E+00     |      0.7367764     |   6.3106E-01
  1.3122E+00     |      0.7367397     |   6.3119E-01
  1.3123E+00     |      0.7367031     |   6.3132E-01
  1.3124E+00     |      0.7366664     |   6.3144E-01
  1.3125E+00     |      0.7366298     |   6.3157E-01
  1.3126E+00     |      0.7365931     |   6.3170E-01
  1.3127E+00     |      0.7365564     |   6.3182E-01
  1.3128E+00     |      0.7365198     |   6.3195E-01
  1.3129E+00     |      0.7364831     |   6.3208E-01
  1.3130E+00     |      0.7364464     |   6.3220E-01
  1.3131E+00     |      0.7364097     |   6.3233E-01
  1.3132E+00     |      0.7363731     |   6.3246E-01
  1.3133E+00     |      0.7363364     |   6.3259E-01
  1.3134E+00     |      0.7362997     |   6.3271E-01
  1.3135E+00     |      0.7362630     |   6.3284E-01
  1.3136E+00     |      0.7362264     |   6.3297E-01
  1.3137E+00     |      0.7361897     |   6.3309E-01
  1.3138E+00     |      0.7361530     |   6.3322E-01
  1.3139E+00     |      0.7361163     |   6.3335E-01
  1.3140E+00     |      0.7360796     |   6.3347E-01
  1.3141E+00     |      0.7360429     |   6.3360E-01
  1.3142E+00     |      0.7360062     |   6.3373E-01
  1.3143E+00     |      0.7359695     |   6.3386E-01
  1.3144E+00     |      0.7359328     |   6.3398E-01
  1.3145E+00     |      0.7358962     |   6.3411E-01
  1.3146E+00     |      0.7358595     |   6.3424E-01
  1.3147E+00     |      0.7358228     |   6.3436E-01
  1.3148E+00     |      0.7357860     |   6.3449E-01
  1.3149E+00     |      0.7357493     |   6.3462E-01
  1.3150E+00     |      0.7357126     |   6.3475E-01
  1.3151E+00     |      0.7356759     |   6.3487E-01
  1.3152E+00     |      0.7356392     |   6.3500E-01
  1.3153E+00     |      0.7356025     |   6.3513E-01
  1.3154E+00     |      0.7355658     |   6.3526E-01
  1.3155E+00     |      0.7355291     |   6.3538E-01
  1.3156E+00     |      0.7354924     |   6.3551E-01
  1.3157E+00     |      0.7354556     |   6.3564E-01
  1.3158E+00     |      0.7354189     |   6.3576E-01
  1.3159E+00     |      0.7353822     |   6.3589E-01
  1.3160E+00     |      0.7353455     |   6.3602E-01
  1.3161E+00     |      0.7353088     |   6.3615E-01
  1.3162E+00     |      0.7352720     |   6.3627E-01
  1.3163E+00     |      0.7352353     |   6.3640E-01
  1.3164E+00     |      0.7351986     |   6.3653E-01
  1.3165E+00     |      0.7351618     |   6.3666E-01
  1.3166E+00     |      0.7351251     |   6.3678E-01
  1.3167E+00     |      0.7350884     |   6.3691E-01
  1.3168E+00     |      0.7350516     |   6.3704E-01
  1.3169E+00     |      0.7350149     |   6.3717E-01
  1.3170E+00     |      0.7349781     |   6.3729E-01
  1.3171E+00     |      0.7349414     |   6.3742E-01
  1.3172E+00     |      0.7349047     |   6.3755E-01
  1.3173E+00     |      0.7348679     |   6.3768E-01
  1.3174E+00     |      0.7348312     |   6.3780E-01
  1.3175E+00     |      0.7347944     |   6.3793E-01
  1.3176E+00     |      0.7347577     |   6.3806E-01
  1.3177E+00     |      0.7347209     |   6.3819E-01
  1.3178E+00     |      0.7346841     |   6.3831E-01
  1.3179E+00     |      0.7346474     |   6.3844E-01
  1.3180E+00     |      0.7346106     |   6.3857E-01
  1.3181E+00     |      0.7345739     |   6.3870E-01
  1.3182E+00     |      0.7345371     |   6.3882E-01
  1.3183E+00     |      0.7345003     |   6.3895E-01
  1.3184E+00     |      0.7344636     |   6.3908E-01
  1.3185E+00     |      0.7344268     |   6.3921E-01
  1.3186E+00     |      0.7343900     |   6.3933E-01
  1.3187E+00     |      0.7343533     |   6.3946E-01
  1.3188E+00     |      0.7343165     |   6.3959E-01
  1.3189E+00     |      0.7342797     |   6.3972E-01
  1.3190E+00     |      0.7342429     |   6.3985E-01
  1.3191E+00     |      0.7342062     |   6.3997E-01
  1.3192E+00     |      0.7341694     |   6.4010E-01
  1.3193E+00     |      0.7341326     |   6.4023E-01
  1.3194E+00     |      0.7340958     |   6.4036E-01
  1.3195E+00     |      0.7340590     |   6.4048E-01
  1.3196E+00     |      0.7340222     |   6.4061E-01
  1.3197E+00     |      0.7339855     |   6.4074E-01
  1.3198E+00     |      0.7339487     |   6.4087E-01
  1.3199E+00     |      0.7339119     |   6.4100E-01
  1.3200E+00     |      0.7338751     |   6.4112E-01
  1.3201E+00     |      0.7338383     |   6.4125E-01
  1.3202E+00     |      0.7338015     |   6.4138E-01
  1.3203E+00     |      0.7337647     |   6.4151E-01
  1.3204E+00     |      0.7337279     |   6.4164E-01
  1.3205E+00     |      0.7336911     |   6.4176E-01
  1.3206E+00     |      0.7336543     |   6.4189E-01
  1.3207E+00     |      0.7336175     |   6.4202E-01
  1.3208E+00     |      0.7335807     |   6.4215E-01
  1.3209E+00     |      0.7335438     |   6.4227E-01
  1.3210E+00     |      0.7335070     |   6.4240E-01
  1.3211E+00     |      0.7334702     |   6.4253E-01
  1.3212E+00     |      0.7334334     |   6.4266E-01
  1.3213E+00     |      0.7333966     |   6.4279E-01
  1.3214E+00     |      0.7333598     |   6.4291E-01
  1.3215E+00     |      0.7333229     |   6.4304E-01
  1.3216E+00     |      0.7332861     |   6.4317E-01
  1.3217E+00     |      0.7332493     |   6.4330E-01
  1.3218E+00     |      0.7332125     |   6.4343E-01
  1.3219E+00     |      0.7331756     |   6.4356E-01
  1.3220E+00     |      0.7331388     |   6.4368E-01
  1.3221E+00     |      0.7331020     |   6.4381E-01
  1.3222E+00     |      0.7330651     |   6.4394E-01
  1.3223E+00     |      0.7330283     |   6.4407E-01
  1.3224E+00     |      0.7329915     |   6.4420E-01
  1.3225E+00     |      0.7329546     |   6.4432E-01
  1.3226E+00     |      0.7329178     |   6.4445E-01
